gene	MP46.D28A	MP46.D28B	MP46.D28C	MP46.D64A	MP46.D64B	MP46.D64C
ABCA3	0.621685092945423	1.1809097590626	0.122228375032625	-1.81106552420298	2.09601394425462	-0.855512716993405
ABCB1	0.113100296330331	1.14685530989774	0.29529618686231	-0.413062410656192	0.598190496433905	-1.63073636142786
ABCC3	-0.0947469314125648	-0.151410651857747	-0.242950056140899	-1.58134622695202	-1.07542994297601	-2.68909772723673
ABCG2	0.611438989253701	0.441649585891377	0.0586089595910603	1.00351925734142	-0.679446578878289	-1.10936846758358
ABL1	0.855108939581724	0.15578689762795	0.176112261838553	0.548348887091044	-1.27721010555248	-0.670286765345831
ABL2	-0.0985345931773982	-0.193101549451891	0.162425994700491	-2.10016585158914	-2.13133690067474	-1.02126561417085
ABT1	-0.742432107019424	-0.784299947263398	-0.269176473009301	-1.82807062058689	-2.16868523460175	-2.76584355946179
ABTB2	0.453630945638029	0.266639223817231	0.501247838513961	-0.200848459971107	1.89506472707655	-1.3973250314091
ACACA	0.195768629026427	0.14711952429454	-0.191955309162706	0.435174318762293	-0.944403431827001	-1.19409321793891
ACACB	0.891593127676549	0.780832981183917	0.393958094942625	-0.210372920578254	0.0531314805394262	-0.328433780720242
ACTL6A	-0.22147486233206	-0.499900371216235	-0.160930463886054	-1.66197558289054	-2.00756192740412	-1.70252411627503
ACTL6B	0.274901376705529	-0.0425560671629681	0.412529893191216	-0.724699717718228	-1.18709694402233	-1.09167569008104
ACTL7A	0.60267027574807	1.13424551657666	-0.58774155681732	-2.37366802234292	0.685845738901537	-3.21354049887862
ADAM19	1.03118351568294	0.376288009172581	0.65401173934297	0.000594271681963743	0.598191820137712	-0.8666955569334
ADAP1	0.0479634420408401	0.0138488725917288	-0.344843253336313	-2.53207265561468	-2.69041119621578	-3.76785194184698
ADAP2	0.445381286804291	0.0160788187048544	0.191979099783905	-1.0198526850196	-2.09395449038419	-2.88707576747403
ADARB1	-0.22856994082532	-0.558762642754036	0.925116524317594	-1.76484198727981	-1.79934224540756	0.642225463840854
ADARB2	0.170825765166437	0.845341542095089	0.716833232748321	-0.467794902576463	-1.01424466824374	0.618142724076087
ADGRG7	1.07674450010316	-0.356856195097606	0.0643806365388818	1.09986014401726	-2.26628412121634	-2.23495921249449
ADM	0.39223766481975	0.356655148776492	0.296864263064741	-0.00119792488541629	-1.08172784845687	-1.15630678900601
ADSS	0.0362294239880012	-0.140013223188289	-0.0735303845935874	-0.616420442858121	-2.10092170899799	-2.06528372399933
ADSSL1	0.629264856955039	0.45923988780563	0.687548912626971	0.982608691924045	-0.574954943475004	0.573246948907282
AFG3L2	0.0189813893681622	0.0220107993536789	-0.630343272579915	-1.8706582805933	-2.46152977681584	-2.31846902448456
AHCYL1	-0.433052137712422	-0.869994077896696	0.123265069769133	-3.1839503200769	-1.86264041666933	-0.201040739892454
AHCYL2	0.388591022795968	0.055470976087092	0.29176090983027	-1.62974171390983	-2.44874230961986	-1.07408925965805
AIPL1	0.481943767647365	0.728625058084116	0.556202313915158	-2.68292732557195	-0.25950516530082	-0.118241148042566
AKAP11	0.216790864339753	0.461183964092487	0.102795926171459	-2.01941698030815	-1.11696721555701	-0.596766928733293
AKIRIN1	-0.210896194488398	-0.54049559148364	0.141069528278982	-1.83808845811141	-1.63931897426903	-1.12873593863882
AKIRIN2	0.00306249191457401	-0.284210184164054	0.437677860343308	-1.88086312128667	-0.848077643878847	-1.71212455402678
ALAS1	0.445862951799952	0.397556687787471	0.317145783604063	-1.00477483900427	-1.45624964164674	-1.28583522326912
ALAS2	-0.638506184624196	0.720619442454355	-0.0660315277421182	-1.42786048819162	-1.42196050559717	-0.887429247665503
ALDOA	-0.186933729071603	-0.366080844233197	-0.136342378608352	-2.20962178731247	-2.82260759903638	-2.77653762277789
ALDOC	0.21865203824272	-0.114324134580407	0.736100922684989	-1.65132559581436	-3.67775966858584	-0.976313599579888
ALG14	0.772007059061602	0.117634770719148	0.390128815781436	0.595141219125401	-0.782701077678347	-1.86226209769886
AMELX	1.03622011706477	1.07243760934185	0.352487986378168	0.569006751141572	0.914905654572475	-2.17932308892552
ANAPC4	0.392473869795948	-0.0676443443012638	-1.00076816102133	-0.179073880613183	-1.6600938563112	-2.37216105873646
ANKRD10	0.523206622453695	0.380114611472415	0.194231066204029	0.18001101712574	-0.364582295157731	-0.649540229731489
ANKRD37	0.629056722679937	0.339243889940166	0.343002635221789	-0.618429363628115	-1.23022222953824	0.0379619893014606
ANXA1	0.55872859836105	0.346779067301391	1.07202787963512	0.0932001461672352	-0.852738647744012	0.17466845501946
AOX1	0.204739370130673	0.36204783298887	0.467187795074292	-1.75981358702413	-1.06004645126853	-1.51706290425819
AP1G1	0.242243334898733	-0.399018688506336	0.904103749200334	-0.25530678137455	-2.45547821376516	0.936840407114309
AP1G2	0.20846646491324	0.994787712634292	-0.042240173238836	-2.16064967066589	-0.675996833161926	-1.62052914376301
AP2A1	0.672441905413665	0.737029178900586	0.763413189395296	-0.463197176152062	-0.677987573132829	-0.268536772547165
AP2A2	0.555364950300198	0.0219257030941723	0.657372845903282	-1.35557600244987	-1.10815454194392	-0.172306885997348
AP3M1	0.746289628701516	0.623006132747934	0.362116953708536	-0.811362047715615	-0.906699238264604	-1.54764276531093
AP5M1	0.894524935204831	0.700672064585241	-0.0446897324861972	-0.287218443375044	0.00685963565493038	-0.24786840281023
APH1A	-0.00964803912657754	-0.344784502917274	0.342239252190827	-1.82032543014702	-2.65987805309769	-0.657302941762727
