gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
CDIPT	-0.833618647456063	-0.850453215647076	-0.789060770505867	-0.91993680996617	-0.899596106377292	-0.782456661304429
CDK16	-0.112234990869841	0.0391318302504164	-0.10992523358568	-0.0878881553819458	-0.0144016467390222	-0.0907571339740845
CDK17	-0.229222981010893	-0.0766501714674103	-0.201536166979537	-0.33672986822336	-0.156964066571011	-0.186375360459806
CDK19	-0.158420224752812	-0.0876079865238593	-0.143326940727057	-0.0912213054220516	-0.117571036602877	-0.147283353865426
CDK2	-0.648070837458097	-0.497996996497388	-0.478961008642751	-0.594234343579747	-0.523921614069042	-0.564742315447595
CDK5R1	-0.139323202359038	-0.199150038534093	-0.165989136442243	-0.1329752984923	-0.18679013856564	-0.124674751041574
CDK5R2	-0.167266361975296	-0.267407593393901	-0.253054399564389	-0.189888790129081	-0.196070079304924	-0.171539740643127
CDK7	-1.06060789905486	-1.12041812046291	-0.945860736791979	-1.18283024943381	-1.29474268895619	-0.917963539027047
CDK8	-0.453776422257311	-0.284343948394906	-0.297992818539706	-0.442338076786938	-0.364405400098679	-0.354333892972351
CDNF	-0.0907622344128894	-0.0425919311234513	-0.0589714232692349	-0.073975770362907	-0.0392647345792299	-0.0223894797376194
CDS1	-0.282702789813676	-0.0118534950901816	-0.182829520899702	-0.254593213754997	0.00834567477880509	-0.203975967818313
CDS2	-0.605723021681306	-0.621850971238296	-0.71750629351523	-0.678678082932148	-0.599672282973574	-0.696965152071039
CEACAM1	-0.234428662752496	-0.300391286899555	-0.181581591127557	-0.167389714635463	-0.255726699305972	-0.101303458234196
CELA2A	-0.168632001707204	-0.260307804158019	-0.19684387454074	-0.102714351688917	-0.210754624000626	-0.227104687137176
CFL1	-0.405220927880123	-0.436657455936141	-0.404340343857516	-0.462708282469081	-0.599970412769162	-0.49814290132993
CHM	-0.0357099171678987	-0.0403930156584002	-0.154832553841778	-0.00695533828802579	-0.0975883554683372	-0.115404282373496
CHML	-0.0543886065726075	0.0219705484686558	-0.0613157324205784	-0.0425479726414448	0.0170327389082832	-0.133377748373126
CHMP1A	-0.379298155050241	-0.328098156489584	-0.409113389440899	-0.355560444998018	-0.399636017159733	-0.47495785084955
CHMP1B	-0.161218657308912	-0.148580504136025	-0.0909404883811513	-0.175382138416978	-0.152656716432823	-0.0714702076290381
CHORDC1	-1.54326875011787	-1.25444488475814	-1.21010742991817	-1.55686955278061	-1.25395283952298	-1.18669744647831
CHRNB3	0.0867251996373241	0.00455439590473289	-0.0333923416425602	-0.0231829950639862	-0.0203190007016092	-0.119870770913461
CHSY1	-0.0588206039253655	-0.0735460606190541	-0.0707847546182272	-0.0791391864691111	-0.0700047841734032	-0.137409403290017
CHSY3	-0.133018722456083	-0.145272603715961	-0.169246761608217	-0.18153960514282	-0.151772743620312	-0.148395500097317
CHUK	-0.212912547241837	-0.182295758965431	-0.181851598799968	-0.134557670945955	-0.210358970872594	-0.175641267197824
CKAP5	-0.766570647732704	-0.774089957123817	-0.853762390611071	-0.815167451536819	-0.811193840086338	-0.969041139789468
CLASP1	-0.210570565991906	-0.199890442420388	-0.147692982123771	-0.177365690650606	-0.275484526457138	-0.127173824825665
CLASP2	0.0452183523701801	-0.00499861504314543	-0.0564339814371878	0.0757864178517509	0.0299211344869774	-0.0506372442815993
CLCA1	-0.174967885914187	-0.135829280745114	-0.176380645598511	-0.185243216093266	-0.0912729300840055	-0.111732495455047
CLDN4	-0.129211937272226	-0.0957931622975972	-0.0570143069022031	-0.102521113316636	-0.0973971837031016	-0.0362280487594406
CLIP4	-0.0229096276655168	-0.0344772323574308	-0.128599757149168	-0.0124343819667805	-0.0545902558946932	-0.0756732076528195
CLNS1A	-0.979068676905666	-1.06349750972729	-1.10757681763669	-1.19585789482257	-1.14559878518874	-1.11680765867431
CLTA	-0.184790081917944	-0.213005439687721	-0.322091812194811	-0.21147847992305	-0.221538059312614	-0.272769482407783
CLTB	-0.168501376061893	-0.05035578628154	-0.140265359157246	-0.153184860791133	-0.12958042121495	-0.118821882323099
CLTC	-0.743189468340095	-0.759318743958805	-0.623730555602248	-0.92258465770592	-0.787646326230535	-0.710654031144853
CLTCL1	-0.209257818355348	-0.190846700147242	-0.133126244557946	-0.252012078507918	-0.342006818254825	-0.16626531309319
