gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
DGAT1	-0.297917690831044	-0.345356244451803	-0.242807657185329	-0.332747456125636	-0.379983993674612	-0.421033852113613
DGAT2L6	-0.123959150996558	-0.0904358994550568	-0.0336302196948428	-0.273765375972414	-0.170871459676175	-0.204124848640849
DGKI	-0.150408940816569	-0.143714780212064	-0.00597610707998132	-0.113105385076386	-0.151870473040776	-0.0278945491005134
DGKZ	-0.606639951830071	-0.435802924749259	-0.262591466559962	-0.763730264759766	-0.422039002369561	-0.297080604271109
DHX29	-0.592138510277038	-0.390710610676298	-0.422395908255564	-0.721664698096316	-0.458589255761523	-0.580570474938098
DHX9	-0.907362851158417	-0.970006236661531	-0.804271683212589	-1.05396236607803	-1.1346640316008	-0.927163266565138
DLL1	-0.113927870656859	-0.0501403234237972	-0.0969890557048247	-0.120472780802981	-0.0714959353477691	-0.123852956927478
DLL4	-0.0963801995454852	-0.161500993173173	-0.135538472947518	-0.165274006816531	-0.149552853621842	-0.140854002226401
DMD	-0.0167349447279902	-0.0551726115582576	-0.187656824714713	-0.0382688768884539	-0.0631557356610289	-0.135437732092619
DMP1	-0.338694565448536	-0.115143720124827	-0.10099453224717	-0.362960040111804	-0.204338627459429	-0.101193915316711
DMXL1	-0.023895611024013	-0.143494944999803	-0.130433052350343	-0.0134587985315225	-0.170590578516923	-0.173455413389672
DMXL2	-0.201036350739985	-0.253351972797235	-0.350395769895844	-0.190467281573165	-0.227043884764073	-0.331483048767492
DNAJC15	-0.114740377163188	-0.0224357878524714	-0.125891561493701	-0.105114005469164	-0.047336517612062	-0.103711016511948
DNAJC19	-0.0609615954180424	-0.050319911699687	-0.0426086829972511	-0.0866535828495435	-0.0435491636720261	-0.0323320653620927
DPCR1	-0.121563391021421	-0.0808076139942705	-0.0719544253059352	-0.208705292306635	-0.116279682592266	-0.0754545731657657
DRD3	-0.140548089987801	-0.108562126781607	-0.101622576828432	-0.195363579930939	-0.114098786119015	-0.0426438970982121
DST	-0.0175753266766897	-0.206386481095909	-0.0786174980354065	-0.045038237107057	-0.173501054745992	-0.0864728659073224
DUOX1	-0.216836462936884	-0.162165675734683	-0.14401030858722	-0.261937515893752	-0.122157555105888	-0.145184108133605
DUOX2	-0.130940893270402	-0.130928386200272	-0.246953554873029	-0.160585244554034	-0.134111633577127	-0.23409786284298
DUSP10	-0.16733150472327	-0.0719786569085392	-0.105223338016166	-0.173497103317295	-0.074988646217006	-0.0969461606282327
DYNC1LI1	-0.155880962121198	-0.314797119026522	-0.381256545457098	-0.346340207025917	-0.394246620804429	-0.450432242323015
DYNC1LI2	-0.122057378204467	-0.0770500780893707	-0.195018864801391	-0.126388804416401	-0.109407107091425	-0.206192013784933
DYNLRB1	-1.2794963553962	-1.14698306689248	-0.921934002483456	-1.19641469464356	-1.21800990373924	-1.02650192699605
DYNLRB2	-0.0602585403535419	-0.0430673098384591	-0.0260082438217887	-0.0203179670196956	-0.075690405443379	-0.0465293928655251
DYNLT1	-0.274401249216484	-0.13908505148292	-0.0547585128755641	-0.253431159096071	-0.176600560670172	-0.0529138131826383
DYNLT3	-0.0654047662409278	-0.0307354617111092	-0.100103264965883	-0.0297169486857221	-0.0491835252362994	-0.178947669977331
DZIP1L	-0.0347449194114235	-0.154401403857325	-0.0834357990624249	-0.0412356023531783	-0.231570944100737	-0.0607298527163843
DZIP3	-0.134026765892154	-0.0796511172491816	-0.0591458957718345	-0.127345991776995	-0.068800789703491	-0.105549110850492
E2F3	-0.941753342260088	-1.33532842648555	-1.39651284829631	-1.20180612923255	-1.24076762791789	-1.32169272700027
E2F4	-0.146447202279209	-0.071909520482846	-0.102404750890835	-0.141960245808801	-0.0449749259341034	-0.0992085931532866
EAF1	-0.119425300677733	-0.247340018257231	-0.175394481113995	-0.216853124720374	-0.267784409121839	-0.19448072517397
EAF2	-0.0605502132177098	-0.136131503004306	-0.173869861067355	-0.077966609915623	-0.203094228276056	-0.152862063462289
EEFSEC	-0.301253926472055	-0.254379729379606	-0.210459670553513	-0.456250614637212	-0.344316557270482	-0.328377934897496
EFNB1	-0.161071349407323	-0.0534395792694469	-0.121398128662336	-0.176837729812563	-0.0216809990259369	-0.145336659781111
EFR3A	-0.53778196094111	-0.362363640449931	-0.448934007376766	-0.835138878548237	-0.420799029165674	-0.531758533319792
EFR3B	-0.162642291834669	-0.123972682492076	-0.110525775238929	-0.237273269544447	-0.11495387501709	-0.0406500348429573
EGFR	-0.0555108324377001	-0.0670655543229697	-0.0750910196156146	-0.0668269098836423	-0.0277651165105921	-0.102648667037
EIF3B	-0.518965400774255	-0.943753053635865	-1.09516287474189	-0.742202482406035	-1.03229109449135	-1.19127491605318
EIF3J	-0.822672441205848	-0.55555578819178	-0.508670205259167	-1.12892919115688	-0.484736144705915	-0.509578974496562
EIF3L	-0.352795573710663	-0.373279204271791	-0.447619104300173	-0.383892718599838	-0.455313398365746	-0.517690211476963
EIF4A3	-1.23013774512066	-0.949362877712971	-0.70169166885509	-1.34072118332838	-1.00148633346989	-0.821624779434952
ELL	-0.610624772798773	-0.557739112624218	-0.538107173968451	-0.817967567898831	-0.659302439046303	-0.63799037911153
ELL2	-0.204068729058026	-0.108816073912663	-0.218579393493576	-0.161896111246437	-0.113748218851056	-0.143022606679942
ENOX1	-0.0749371328388579	-0.134360994993017	-0.0767726180504255	-0.0503698760201415	-0.141376635803131	-0.0522393061072765
ENOX2	-0.0883725652809749	-0.0767602952453195	-0.0188145611919628	-0.0740338966785263	-0.083432626390917	-0.00143233866182937
EP300	-0.225141956765656	-0.151958189134454	-0.241916978841415	-0.149972319826751	-0.134536358830283	-0.26507448498982
EPC1	-0.199450533504245	-0.22757292381657	-0.248887678033527	-0.183338724332329	-0.410680461166114	-0.357136731920891
EPC2	-0.420102114555314	-0.384768457428894	-0.38363610785362	-0.507301015779089	-0.537102694229906	-0.407999738838249
EPHA2	-0.0863707711501574	-0.0764354431320214	-0.0952520690504075	-0.0834136537660818	-0.0700909058834961	-0.0898535499077468
EPHA3	-0.172514877056663	-0.0316187134315521	-0.0578184817987332	-0.182111698301836	-0.00529890923769445	-0.0505164335794594
