gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
GALNT5	-1.42044463744269	-1.41898238745724	-1.21059962797479	-5.03015922192145	-4.87218493171277	-4.50314734794161
GALR3	-1.01344097945593	-1.92675068361429	-1.05917924761636	-5.01508260190139	-5.80965850965422	-5.56118436182803
GAPDH	-4.4327651213252	-4.80424835856394	-2.57282572545059	-7.06840461956044	-6.85183382327335	-6.88796907232952
GATAD2A	-0.30841126214304	-0.900904196075994	-1.2950794762006	-4.30640733479491	-5.29945547759973	-5.96163783495299
GBP3	-1.30369746737574	-0.337555841681694	-0.424437459030634	-5.16046587807564	-4.90058905281966	-4.52448665305967
GBX1	-1.30596117688273	-0.855599154552184	0.00584840550022886	-5.38962280679725	-5.30825267786208	-5.21213416768726
GBX2	-0.461534200296613	-1.42084148673774	-2.08427523850934	-5.07058998955581	-6.26295602074636	-6.57604683631951
GCM2	0.286409427485144	-2.69032479229172	-2.12742176081916	-3.70257890502849	-6.00459803516807	-6.29546815354459
GDF15	1.27182214080025	1.52355505220208	-0.962628585969968	-2.73755826231652	-3.68367391603443	-3.6725807689418
GDI1	-0.630750138936096	-0.00284217717718616	-0.643354893274341	-5.11744778834886	-4.5447333438395	-5.61947360943049
GDI2	-2.18828444305937	-2.10056346816951	-2.23103025249835	-5.83819012254199	-6.02491690548886	-5.97941434312212
GFM1	-2.46334406616888	-3.01257852311812	-2.61307157328581	-5.97032431508502	-6.76113266366792	-7.15663122224602
GIT1	-1.09764771810404	-0.732814778078461	-0.610354069381029	-5.09730911895377	-5.16921443774747	-5.20729336986938
GIT2	-1.6540505031507	-2.96489310642884	-2.55970269285019	-4.95978772482462	-5.56796253189549	-6.07069015073854
GJA8	-1.63643566255213	-1.22879615267773	-1.156270012669	-5.32591983910443	-4.80128167216696	-5.85537756696718
GLIS3	-0.692714202096842	-1.84782897618272	-1.90845110051602	-4.26198961293026	-6.58693401743708	-6.13105161902155
GLT6D1	-3.48314015108592	-1.75263414237025	-0.909676999445616	-6.1891080879939	-4.84024981258684	-4.23477794116726
GMPR	-1.71540087245856	1.09870664843515	-0.791858792282489	-5.71739949152145	-5.040963369937	-4.86553969265332
GMPR2	-1.6006920464299	-1.46802572898779	-2.30378776841306	-5.83095821308034	-6.15016380128284	-5.36155659018012
GNB3	-0.474727601023183	-1.85004871043019	-0.194664310304163	-4.12006799306761	-6.69868409068141	-4.41486754473849
GOLPH3	0.0290108602771494	-0.475001981127444	-0.855590568109805	-3.88555524884639	-4.89012999312346	-5.28535339553346
GOLPH3L	-0.448712483838426	-1.49611943401873	-1.06408851764185	-4.79505956162613	-5.61033635132545	-5.06326165981725
GOLT1A	-1.87077732133181	0.117349885491201	-0.904461987589573	-5.57106646443448	-4.6488171052216	-5.19027242795567
GOLT1B	-0.89892284626838	-0.205671748871597	-1.46115450358573	-4.77157962594213	-6.18601637275808	-5.18031661844032
GPR151	-0.762239145734843	-1.10917160923003	-0.639429579953251	-4.4250600565644	-5.55515884970947	-3.90541685255633
GPR183	-0.437055211894581	-0.937463665532817	-1.02656190323	-5.00314691442185	-5.33246494134311	-4.52984846403496
GPR50	-1.45710414847562	-2.36669509404244	-0.870304606583448	-5.19055252565671	-6.08387357446965	-6.29278311840751
GPSM1	-1.56860764339712	-1.07249679205967	-1.01452358676192	-5.86776158659522	-5.13670996833785	-5.6034749174073
GPSM2	0.687267143716756	0.330314811588365	0.421118222989359	-2.91205202245287	-4.33678367033248	-4.17751742845814
GRHL2	-0.593195114706765	-0.934083070078534	-2.19484208101073	-5.09045598544299	-5.87980345705237	-5.67121166638961
GRHL3	-0.429184464846586	-2.01594813774251	-1.93227093452473	-4.24919852151599	-6.29840990004971	-6.27939721124893
GRIP1	-1.96782570839535	-1.80712893039336	-1.99174290055594	-6.6490105873876	-5.85069564758853	-5.53670210987876
GRIP2	-0.201262496222838	-0.369616829818969	-1.49419311378066	-4.78517209324	-4.87156982986099	-4.86517704891082
GRM4	-0.758764537378044	-0.704963549355893	0.441034195283983	-4.40910602797954	-4.93706811063736	-4.0831389894986
GSDMD	-1.89858802557997	-1.0999237222207	-1.40795061256277	-5.68232678355114	-5.06167282597376	-5.13931815811409
GSTP1	-0.658157756750434	-1.29826985485263	-0.609306062769111	-3.6957136200391	-5.88871180176868	-4.45469376224081
GSX1	0.121486403308366	-1.48734484233537	0.00390476036015909	-3.96962678428332	-5.65623999244114	-3.25311085662095
GSX2	-0.366108806528908	-1.68115297415704	-1.66116927604532	-1.51281217435656	-5.72395811192445	-6.24022111496488
GTF3C1	-1.22852097050159	-3.33634405893182	-1.93147518537042	-4.46823591134174	-6.38710763704108	-5.90225871228593
GXYLT1	-0.978038961832951	-0.12844717926905	-0.0760940473239897	-4.84211124545186	-4.44075637612353	-3.89383580605256
GXYLT2	-1.3154910522117	-0.771980891710371	-0.0497125980284512	-5.38508913929082	-5.51438970095617	-3.82051978097316
GYS1	1.16791806620126	-0.023031330774346	-0.388009324312688	-3.20743605643562	-3.56842490457005	-4.26643236870687
GYS2	-1.19407565510103	-0.757854398646872	0.138732260017168	-5.02902074662511	-5.60639800788842	-4.58762405337567
H1FOO	0.122840979669344	-1.65785783279906	0.893337076982097	-3.51642882882204	-5.67809947273736	-3.99417017646997
H2AFX	-0.512644505064204	-0.742956353464317	-2.08642211396037	-5.36473322585894	-5.09851695436478	-6.19656480652943
H2BFM	-0.778310716714008	0.442654825872405	-0.631171038782968	-4.36131205970191	-3.68441508746323	-4.88357234985197
HACD1	-0.490604895482336	-1.3284543775237	1.10384458725583	-4.29120525326573	-5.31814586255508	-2.8597786660047
HACD2	-1.97830063180311	-1.57412578094902	-1.41889696383818	-5.45284015230204	-6.12753096778147	-5.00545696851434
HASPIN	-2.66644145843662	-2.92786797568206	-3.08447927467409	-6.32591063376044	-6.47312756166765	-6.89329444927904
