gene	X921.D28A	X921.D28B	X921.D28C	X921.D42A	X921.D42B	X921.D42C
CSTF2	-0.15835211507374	-0.0790290411673577	-0.0971573872512174	-0.279848321412608	-0.113473161921371	-0.140102307767088
CSTF2T	-0.333901705096726	-0.422183180045809	-0.432376446094965	-0.457144457946674	-0.539107779896342	-0.473859885502585
CTCFL	-0.136694907054836	-0.270324598556822	-0.200497490089945	-0.143010314826794	-0.214901150241182	-0.361967903994325
CTNNB1	-0.0876720711741565	-0.113047398345712	-0.0930109032963651	0.038460782382644	-0.100198767368334	0.0469381256984693
CTPS1	-0.397671845596495	-0.47323273935785	-0.430998495616634	-0.736272850451349	-0.73614190256938	-0.653776049799164
CTPS2	-0.206260823579934	-0.157066245622356	-0.190389190900815	-0.280080829430407	-0.329883488493226	-0.294254566483634
CTR9	-0.897399660848965	-0.867161924197734	-0.929387436014162	-0.86690537961986	-1.04573288915495	-1.10986741364661
CTSZ	-0.238936193052292	-0.298968910864362	-0.330866540953055	-0.249587789500631	-0.393368492877176	-0.46840960183964
CWF19L1	-0.539902572311624	-0.481964430694896	-0.560847452075236	-0.632760424754423	-0.739188148559574	-0.684988486366892
CYFIP1	-0.34416746323246	-0.415985189633663	-0.405922477472036	-0.435873843448536	-0.616931344374791	-0.440942400681822
CYFIP2	-0.130067954347157	-0.224839845370522	-0.301447430879805	-0.173963572592967	-0.14902920351003	-0.288123912911412
CYP26C1	-0.0895293973303924	-0.234136719607433	-0.147851424788578	-0.25194257785852	-0.310169154895517	-0.247845830714322
CYP2A6	-0.203072297872801	-0.186182983778414	-0.26278297252077	-0.238982979057038	-0.102746454476852	-0.262312553320916
CYP2C8	-0.0381224214537191	-0.110020946300608	-0.273166049019687	0.0192913946558093	-0.0632815917692077	-0.288824545156959
CYP7A1	-0.486290395618971	-0.503669737666186	-0.616880703364881	-0.695799836332351	-0.607470937634686	-0.826654015979895
DBT	-0.169673790811548	-0.252733937376621	-0.290755620906881	-0.346725864149309	-0.331031343808698	-0.228321515390137
DCAF4L2	-0.241684212618612	-0.291477489490802	-0.438027270330368	-0.22859370219992	-0.215859732012997	-0.509560599050712
DCAF8L1	-0.0937638381982481	-0.0660099384000057	-0.123721141616981	-0.20593981683754	0.0221500954424354	-0.100054482728658
DDI1	-0.164581421050886	-0.217560367291362	-0.169609594573406	-0.325774675177892	-0.210171158637999	-0.229305813141185
DDI2	-0.123338882073541	-0.109702837804538	-0.0938722199185399	-0.105258197732889	0.0692599135616021	-0.185424726032919
DDX17	-0.457323393987272	-0.309746266615622	-0.374424106740006	-0.468740159861746	-0.230173778358083	-0.353319813550865
DDX39A	-0.154546506438896	-0.192766267935973	-0.178025821666733	-0.131992715810461	-0.289844784025545	-0.242139128057708
DDX39B	-0.578673847083813	-0.567676043727724	-0.736797062046017	-0.557050879911762	-0.646566917638128	-0.982961349902278
DDX5	-0.742431397505071	-0.564580647602379	-0.733997767263623	-0.832882079039175	-0.79106687346068	-0.821707955013575
DEGS1	-0.0824900991694056	-0.157144567564004	-0.133224161163733	0.0138597660801866	-0.0395778717033506	-0.0619550662951935
DEGS2	-0.158033495925847	-0.186366394835677	-0.220466356489777	-0.0730665908956438	-0.18512990468102	-0.256937967111373
DENND5A	-0.221078991941331	-0.218514718617062	-0.254151167672565	-0.355127915469604	-0.207816330126564	-0.387749163034356
DENND5B	-0.125246169687882	-0.129016799926526	-0.08412246212201	-0.278764817208487	-0.12526743308363	-0.196927560984223
DGAT1	-0.622065085511286	-0.662047966771188	-0.659752373653749	-0.823963556268511	-0.638097791551583	-0.907266564861921
DGAT2L6	-0.131923235499939	-0.171152272531669	-0.0726675648145862	-0.127603994031502	-0.319716268247188	-0.111201547292262
