gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
EFR3B	-0.127074127686021	-0.356619838979868	-0.149008339123866	-0.148838168276665	-0.345418913136925	-0.172645228621933
EGFR	-0.256190617166465	-0.143941761071166	-0.127532433317203	-0.287405717747847	-0.170877400940568	-0.151574112121054
EIF3B	-1.05280225607698	-0.508044964951236	-0.844500675236357	-1.04568753977168	-0.487187890872446	-0.93827391058252
EIF3J	-0.770554349177437	-0.876791795964287	-0.705173254619706	-0.960049523179004	-0.828965913414166	-0.805233801591717
EIF3L	-0.261931431609436	-0.377555016645335	-0.364242742116167	-0.287351192355251	-0.424137116609018	-0.443479217447329
EIF4A3	-0.61958609100199	-0.658269831574213	-0.404847567099864	-0.767381785572837	-0.678683228001915	-0.403994356576022
ELL	-0.635469216885076	-0.601143537939051	-0.457353508460253	-0.739522595357167	-0.6854326990389	-0.566292063238523
ELL2	-0.190085006060545	-0.157596996798992	-0.355338875856456	-0.135211675072237	-0.12716100191082	-0.35050665570017
ENOX1	-0.106697223015061	-0.0481587399377423	-0.179023565179658	-0.216616347165578	-0.0492797064451189	-0.225710435398092
ENOX2	-0.0853176689696836	-0.201603651494697	-0.145992630206412	-0.0557650422531283	-0.210040553954744	-0.10653691257968
EP300	-0.257736258922743	-0.242995998351537	-0.323754969307683	-0.34166442771562	-0.242415344247395	-0.404884843170301
EPC1	-0.27492122382152	-0.102939500124555	-0.101020521301288	-0.264180519727778	-0.170705341685893	-0.237140739919676
EPC2	-0.123797016516151	-0.409003107076335	-0.344241046332327	-0.145912944646761	-0.457577136881086	-0.425984043210684
EPHA2	-0.248782169395849	-0.0850855452981487	-0.158156488464566	-0.19836366626226	-0.133427239447941	-0.146528451865798
EPHA3	-0.112336934062392	-0.285058575538582	-0.0545620435474369	-0.112527761993657	-0.18275223164658	-0.103198826329714
EPS15	-0.376347709767798	-0.136390169556733	-0.0994610689182286	-0.275775016168181	-0.20979239526547	-0.0616811755844049
EPS15L1	-0.251828627560235	-0.316910438750763	-0.100610877954307	-0.143056306727864	-0.271728143488631	-0.0777329069488686
ERBB3	-0.172683824112224	-0.153377085436538	-0.24355470891069	-0.122885361395591	-0.15109186513631	-0.287253748761748
ERC1	-0.0934469006307153	-0.131227605238319	-0.0743406145086132	-0.071985816392662	-0.0842824796673537	-0.063371321652411
ERC2	-0.0759314902883415	-0.0773932689041023	-0.121157951635406	-0.119397119734642	-0.0327064961162876	-0.0588107808828628
ERH	-0.198130013114894	-0.251570155660653	-0.209339773952435	-0.0905566003277307	-0.360860575564506	-0.228819496537008
ERN1	-0.0562932602440128	-0.113719078452473	-0.119613593724089	-0.0737456260845288	-0.0419000799699636	-0.150710749458497
ERN2	-0.112791690646245	-0.172437539733797	-0.0250023446266705	-0.145565470210962	-0.210237586061283	-0.0972325094700825
ERO1A	-0.199221008867097	-0.10876857688163	-0.0973560607306942	-0.135823119085544	-0.0647916722180819	-0.18976796853925
ERO1B	-0.153853752403887	-0.098682281480775	-0.136350360751138	-0.119690687848572	-0.106269804004243	-0.11389835154433
ESRP1	-0.232450670205987	-0.236462709602881	-0.101208153121884	-0.326131775917425	-0.307052558850582	-0.142042682003366
ESRP2	-0.0275526364842365	-0.0367080081294291	-0.103093505443227	-0.0759490631983198	-0.0370126533640361	-0.0799621492457842
EXOC6	-0.06464374575329	-0.134176378652265	-0.150518212010798	-0.0999373914849186	-0.159528206870607	-0.0809184435577116
EXOC6B	-0.139467129534748	-0.200115472217944	-0.24782049403186	-0.114498944760483	-0.184588893236232	-0.242318050175779
EZH1	-0.108107067020776	-0.183312199029849	-0.171211185820046	-0.146732529268436	-0.218784124295285	-0.143771567638118
EZH2	-0.26338755125746	-0.305481728566408	-0.300745104388744	-0.214629591017864	-0.309373483761889	-0.386165198896766
FAM126A	-0.138321829778345	-0.143400990271911	-0.237860330035244	-0.137513117701641	-0.0789094121224459	-0.272685160616091
