gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
MED13	-0.274228524576171	-0.236114137958768	-0.265938411831679	-0.396417982265405	-0.470735310059952	-0.414926117126776
MED13L	-0.278982526623186	-0.274477662530109	-0.247355437393184	-0.360581493890532	-0.320206760076564	-0.281847423433877
MED18	-1.1376465707011	-0.855641790693159	-1.05407167204379	-1.25178246277905	-0.937427061917791	-1.17461350312153
MED20	-1.07978359022735	-0.992376447777988	-0.913755000733408	-1.3196318861676	-1.12204928327296	-1.1071025129392
MED23	-0.626397046705219	-0.509798159717621	-0.578215333847706	-0.917235633268681	-0.833267316848262	-0.896059037272861
MED26	-0.724848564576726	-0.780249291212373	-0.941542632473796	-0.836847748970744	-0.91083722761671	-1.11050840273088
MED31	-0.888076356522918	-0.827654688471441	-0.921782930139358	-0.798584198394109	-1.12002148958763	-1.21380794542245
MED8	-1.18079294313674	-0.857305519965104	-1.00962555413619	-1.21195699886532	-1.04582181711745	-1.25270135469841
MEP1B	-0.132088887952897	-0.0159091287360678	-0.00455832620525264	-0.134308054026124	-0.0183475239278873	-0.0364946703171061
MMD	-0.276886461411741	-0.349732165063405	-0.269083396931937	-0.610057141779118	-0.443016274773565	-0.415871313347772
MMD2	-0.089246694625728	-0.116689214711133	-0.14054778024453	-0.13864908728542	-0.175466673667027	-0.279887677540149
MOGAT2	-0.237586793479464	-0.270485355899278	-0.268818564834521	-0.356342390338531	-0.341252956049309	-0.330517574025891
MORF4L1	-0.424034542526507	-0.298231173010214	-0.350981007304932	-0.575297315501178	-0.411518871470396	-0.575528233138554
MORF4L2	-0.107268540498347	-0.150556267490419	-0.0952336548824596	-0.151261993522891	-0.231481802519257	-0.178376870409647
MPC1	-0.147393718158978	-0.160968377327369	-0.0526772294835375	-0.262008773437873	-0.240943301121012	-0.128358593814541
MPC1L	-0.0658974365124379	-0.0346444396164737	-0.0187241350946827	-0.0535228708909836	-0.00340033186028627	-0.0262732358052229
MRGPRX2	-0.258628076248435	-0.10996962807315	-0.167161104893527	-0.22346911123848	-0.102394961894512	-0.283394689355967
MRPL27	-0.381927191542393	-0.458925259519059	-0.3094853290379	-0.444587998102562	-0.744489525540022	-0.420944921198926
MRPL38	-0.601024820182007	-0.750029538402031	-0.781537651431565	-0.908392742046915	-1.03610325626836	-1.01344837872628
MRPL41	-0.769743551368528	-0.766170791951411	-0.940638220637857	-1.12655323114099	-0.986285164991996	-1.32335897247787
MRPL55	-0.450865384419694	-0.425560646654709	-0.466934109320279	-0.703391504587602	-0.58304838089714	-0.623979727648628
MT2A	-0.0983496358448211	-0.165500515365501	-0.0553697003702288	-0.1687076684651	-0.0889904684272801	-0.164248398030059
MTA1	-0.163791966749824	-0.134871358483738	-0.144910341421755	-0.219835455360588	-0.169517578262932	-0.333870312586262
MTA3	-0.113175222495258	-0.222849776309735	-0.103265504778231	-0.172666717249578	-0.260752458084883	-0.142497334366841
MTG2	-0.676953365145167	-0.792947268175571	-0.833231977377393	-1.17496183735013	-1.38229008543482	-1.22081940025791
MTHFD1	-0.305322268250233	-0.240073939319472	-0.263984956272966	-0.420760017032558	-0.304622779706336	-0.524038442744514
MTMR3	-0.178136116547648	-0.215681963822569	-0.25519667234059	-0.194312739915057	-0.189848867667167	-0.319207859987356
MTMR4	-0.197586445003061	-0.169728747427956	-0.172442433968651	-0.184865579885077	-0.211174406708961	-0.227070574959985
MTUS1	-0.111093863382763	-0.0885514411693864	-0.0439476922801888	-0.0767113831553353	-0.109667880152914	-0.0359079389554339
MTUS2	-0.143095592356112	-0.130983226189984	-0.076534775075995	-0.135339147300688	-0.200815870749152	-0.146759851711024
