gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
EIF4A3	-1.08632565015849	-1.16915981823763	-0.855317867651132	-1.22622856756903	-1.08156135219971	-1.08181568542407
ELL	-0.521487353089244	-0.364870034484669	-0.439312246063309	-0.816749313194616	-0.504151464570404	-0.502444433343303
ELL2	-0.132507388527489	-0.0290825088277601	-0.0392740291745054	-0.143570583205831	-0.0945244499489489	-0.0414486003089131
ENOX1	-0.020473063403855	-0.0438847816806266	-0.0908294420794877	0	-0.0931638011844213	-0.146079414003404
ENOX2	-0.0254925033426118	-0.0579993027447716	-0.0945287507730907	-0.0314318677041145	-0.0804781376742795	-0.152466531555012
EP300	-0.250312529249179	-0.133983888489961	-0.10922376840086	-0.440435196523159	-0.349592998676497	-0.119605263924136
EPC1	-0.098854637317821	-0.050149176252652	-0.132006818991402	-0.0925441759167363	-0.0947158782208467	-0.112563511911855
EPC2	-0.335147647268358	-0.244424419611909	-0.319840395753429	-0.403580723897402	-0.368002137151722	-0.347250125770285
EPHA2	0	-0.0436010425588348	-0.0342325178340849	0	-0.0916501188491623	-0.0446759668789731
EPHA3	-0.196614866140872	-0.150352929419815	-0.117868424069491	-0.137030729048438	-0.121305848333105	-0.15911735317621
EPS15	-0.145793400037628	-0.0637518470747644	-0.0426317193030285	-0.18969881211679	-0.173828338234188	-0.0675845068076455
EPS15L1	-0.145304127995135	-0.131924265905262	-0.172372313366794	-0.115980767098436	-0.197320719277028	-0.277905190856768
ERBB3	-0.0714292757500459	-0.0413170538771321	-0.0432755602336486	-0.0637071544136501	-0.0220655674773217	-0.062065643834742
ERC1	-0.0136828464476253	-0.00129863160831696	-0.0431555609742654	-0.0569798509550941	-0.0376847462527821	-0.07442655296992
ERC2	-0.137072148471154	-0.1722609622473	-0.247983675627959	-0.0592359081908423	-0.194325766086279	-0.254077807124979
ERH	-0.301437726215018	-0.315676863660231	-0.256947854778782	-0.177865635127614	-0.413246470047993	-0.303352506819778
ERN1	-0.0702883133499362	-0.052371766235969	-0.120202765967352	-0.12642197227582	-0.0519043922351288	-0.121031026975751
ERN2	-0.0240190904159066	-0.0329663217981808	-0.0588971339678912	-0.00967221642192639	-0.00825927109337256	-0.0916360527319137
ERO1A	-0.065927752458662	-0.0947053753134	-0.0707883181655407	-0.04040661353253	-0.0840411210491658	-0.126757093393264
ERO1B	-0.0605364077557104	-0.042854854668811	-0.0481438009250953	-0.0741429692233643	-0.180017926152096	-0.0146611276713417
ESRP1	-0.19434498060439	-0.230646805181984	-0.0710152845926114	-0.28678353062525	-0.248513841349404	-0.130616382164504
ESRP2	-0.0863337236854655	-0.088267672927776	-0.0782166126251854	-0.0785063751082803	-0.07092488932826	-0.213190898048816
EXOC6	-0.182874540984104	-0.156400699499175	-0.163464467257887	-0.103993632334896	-0.153431296564613	-0.152916121110134
EXOC6B	-0.187067609161367	-0.219882364382659	-0.137974697884369	-0.240067934111276	-0.159100506417945	-0.279468182211029
EZH1	-0.218757350725973	-0.0898580859701134	-0.159256008308223	-0.313981689216365	-0.0864915537111345	-0.215516290788549
EZH2	-0.144209784531449	-0.140197201809302	-0.152502922033189	-0.114701998121494	-0.0981828144352167	-0.172073877818748
FAM126A	-0.25963512585562	-0.230848392191206	-0.0695799775833213	-0.209454392444413	-0.208519865932877	-0.175426941283431
FAM126B	-0.124408744584932	-0.0450714129799142	-0.105446852808414	-0.217346136746532	-0.0509429124392501	-0.122876881024998
FAM50A	-0.258962444551801	-0.347442750091343	-0.266845300320391	-0.107352207107005	-0.543450072549496	-0.407682593754643
FAM50B	-0.0138345584314544	0	0	-0.0553105867627166	-0.117553017450817	-0.0334699230826483
FAM71A	-0.130128686194905	-0.050286482336211	-0.0601183056298695	-0.0816681744510002	-0.0657901900337418	-0.111187181404261
FAM71B	-0.0824447231210278	-0.0449013919894107	-0.00516032945033925	-0.0991468699915358	-0.105366911731842	-0.0748460472763757
FANCF	-0.193988597426154	-0.218035640582246	-0.274383207346655	-0.300805797773515	-0.383749687287053	-0.415584290452045
FANCM	-0.402517655222245	-0.480021843539675	-0.492179488603948	-0.512107115531486	-0.865771000978137	-0.668709775856577
FARS2	-0.374410567124832	-0.337356484505376	-0.208760666356646	-0.544724021860241	-0.506101746049043	-0.30401269831994
FBLN1	-0.0580537224075139	-0.0649168235579875	-0.213942175117909	0	-0.115337523934676	-0.313076645985296
FCRL3	-0.107251212574221	-0.118472531025449	-0.00138953306067143	-0.0828489343644141	-0.243949119971997	-0.0390611492274078
FDPS	-0.668060548310356	-0.455095307657596	-0.723118258108707	-0.863901449672257	-0.598721237651006	-1.14813282919749
