gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
CTR9	-1.03481891961218	-1.05809300862968	-0.893191706809016	-0.98376893397185	-1.12037190620265	-0.938745519673482
CTSZ	-0.1193806983564	-0.0806833230963268	-0.162477386506704	-0.150889692060542	-0.128576363252603	-0.159428695519066
CWF19L1	-0.271783206353952	-0.23442950321873	-0.255893543913829	-0.206997892993136	-0.251437922049487	-0.305567202419564
CYFIP1	-0.0972917470910704	-0.0295731166547464	-0.101672948985394	-0.165194116771845	-0.0796541665166177	-0.106817125797642
CYFIP2	-0.122936233893175	-0.0980886191822682	-0.192076968983864	-0.0755787039088421	-0.157927233882639	-0.205197219976646
CYP26C1	-0.125906260126425	-0.0584836988091159	-0.128978233050911	-0.0219465033833506	-0.0775101709952137	-0.14988094685551
CYP2A6	-0.106850963916896	-0.124090366868519	-0.107636652076635	-0.102682750386886	-0.0641096971915735	-0.0761091031778319
CYP2C8	-0.108664581281094	-0.0591986473484315	-0.0499665009406785	-0.0706677656117778	-0.11826300180504	-0.0612779098055247
CYP7A1	-0.0850412888514359	-0.108952878324064	-0.0802185967433819	-0.0726493137130357	-0.159038761061494	-0.10428253536444
DBT	-0.128875328366749	-0.195465472648457	-0.212486796730566	-0.099801751949805	-0.207548780452795	-0.232036585772127
DCAF4L2	-0.125168373675054	-0.0674292277152462	-0.0561731528295062	-0.135287513503433	-0.086466046931807	0.00757536537050948
DCAF8L1	-0.0730529800227993	-0.0364081949195701	-0.152033503910447	-0.0771227770198974	-0.0173773388244034	-0.135306389277726
DDI1	-0.130742794402451	-0.103126871110177	-0.1373772435719	-0.0940970201398655	-0.103794335292995	-0.137424093767346
DDI2	-0.348346619700602	-0.349893604216694	-0.31991092554282	-0.289824291678652	-0.43345357058571	-0.341404766672889
DDX17	-0.302145957299699	-0.265010387772415	-0.353648604754059	-0.278717977468722	-0.361208142948316	-0.406635672782671
DDX39A	-0.17567244681409	-0.0752149223728911	-0.111049148704178	-0.182875042747726	-0.131798822766095	-0.1661118577203
DDX39B	-0.305056392078815	-0.285655229580177	-0.224435747888917	-0.339735050308231	-0.225973383429226	-0.292852679107013
DDX5	-0.290585818403502	-0.329176104048045	-0.325534472002441	-0.302306186980703	-0.391288115053059	-0.357966424882628
DEGS1	-0.12824344141507	-0.0091285919245556	-0.0337146423517848	-0.0760702310127965	-0.0323561479032942	0.0423110810118412
DEGS2	-0.18369798981396	-0.158811639913996	-0.136855351341545	-0.196795132564236	-0.146157502185028	-0.127659413501639
DENND5A	-0.137696436341058	-0.10557163675031	-0.0447644840533769	-0.131531805935081	-0.108135437889687	-0.0975454362534305
DENND5B	-0.0110379457136885	-0.0383422310944609	-0.0958192172487787	0.050081051824924	0.0133250019645379	-0.0587741321723736
DGAT1	-0.145469199539444	-0.224407635921477	-0.160521492346079	-0.139288519415242	-0.196898712450904	-0.140436528534292
DGAT2L6	-0.058875705255758	-0.077825765174064	-0.0154876735777158	0.0204324016871137	-0.0637576504598852	0.0107673073910115
DGKI	-0.123554368403259	-0.0397929184150618	-0.028240426498678	-0.0751465626157556	-0.0553093917680231	-0.0271537011184642
DGKZ	-0.330781346239968	-0.460451878527739	-0.427100773400488	-0.258644998758974	-0.552569000860979	-0.490440273403286
DHX29	-0.511729366215749	-0.303282127404988	-0.444987017230147	-0.527662784711341	-0.421386834179031	-0.595847901410709
DHX9	-0.877786550008415	-0.748214939038178	-0.879534592768751	-1.11770084339123	-0.84284300520237	-0.940338631540093
DLL1	-0.132566838422804	-0.0582897967142797	-0.0877860719841375	-0.0876801321982731	-0.0546527699443893	-0.0524710746926957
DLL4	-0.128556519881379	-0.104118183792025	-0.120841629845827	-0.1028418618772	-0.13339156048886	-0.145933466776189
DMD	-0.0158472903955232	-0.0375050868788225	-0.0581551074709261	-0.0301825511100757	-0.0357514316505764	-0.0109558913740749
DMP1	-0.173613438603299	-0.0706494171131966	-0.179855539891625	-0.132921732891716	-0.146837182740847	-0.164809390121457
DMXL1	-0.168244685322866	-0.190958024077731	-0.152453399180175	-0.158868642354926	-0.170310408079302	-0.193769916989488
DMXL2	-0.110309062605057	-0.205584396715653	-0.0922755986104123	-0.103308177392866	-0.190928633904833	-0.0895735956008959
DNAJC15	-0.0519893819224427	-0.0813298880836703	-0.101143507993646	-0.0204327931712449	-0.173617709462697	-0.0976572622186336
DNAJC19	-0.0314309831409084	-0.00905044203815572	-0.121392557301803	0.0181821466990359	0.019829876829563	-0.11291243476592
DPCR1	-0.0636901893244509	-0.0657814378310137	-0.0231239978762103	-0.13164773786423	-0.114372898303018	-0.0446111225485226
DRD3	-0.121529896467277	-0.0401846436666713	-0.102366584261351	-0.111986744987455	-0.0723050635029125	-0.119411529834644
DST	-0.113781882030573	-0.0965260349690759	-0.149771605401713	-0.048229091359368	-0.104594959349616	-0.132370382011748
DUOX1	-0.112224378359727	-0.130167044902376	-0.158367379993614	-0.13193431633663	-0.113846579670907	-0.149239998953554
DUOX2	-0.0768006491252957	-0.0327614277602946	-0.106509967220197	-0.00845881025182905	-0.074762829597203	-0.102577834574567
DUSP10	-0.12752158473417	-0.0789550313383844	-0.087847299956567	-0.0869464014250583	-0.131954549822299	-0.101362591902305
DYNC1LI1	-0.0618003241004095	-0.0805903242071181	0.0293342122763139	0.0117635024481338	-0.0518442741574904	-0.00293618551079855
DYNC1LI2	-0.100200060235369	-0.0709846634863701	-0.0353720672232216	-0.0477152299372081	-0.0148962127790738	-0.00502482891225187
DYNLRB1	-0.687998956914957	-0.715393823035678	-0.726192333007871	-0.898560002871817	-0.905657754472713	-0.769980142243309
DYNLRB2	-0.0764165889825961	-0.119015568591091	-0.0286986381186511	-0.0217754796267193	-0.0991770626768902	-0.0376755970406743
DYNLT1	-0.0129731578131989	-0.0411439121126134	-0.0631638435080792	0.0461204115198253	-0.035216477760609	-0.0105410223354409
DYNLT3	-0.018288429684992	-0.103647076046161	-0.0293214452293453	0.0795261520757014	-0.100571523198865	-0.0374265207840814
DZIP1L	-0.121702501745348	-0.113708978338647	-0.131467129761097	-0.117592109909138	-0.167441922149828	-0.121255201291519
DZIP3	-0.0437745012996369	-0.0504635789014318	-0.13676598733166	-0.0567043768285957	-0.061531700974436	-0.0853829743938542
E2F3	-0.467948842839664	-0.457445005454526	-0.446301220339442	-0.525260142173172	-0.518013795834462	-0.567442319431289
E2F4	-0.156095950387333	-0.153389366103285	-0.180548215575233	-0.103145519616851	-0.129109838555823	-0.149512022542643
EAF1	-0.216246250542642	-0.226798917079651	-0.261090245206964	-0.240997010121248	-0.244669804412092	-0.253456305251688
EAF2	-0.118020618243322	-0.126446797730786	-0.105582762027518	-0.0963276823391762	-0.100853949651302	-0.106670226320528
EEFSEC	-0.425534057350489	-0.369410960425678	-0.403541711523473	-0.530914460067885	-0.50783599098013	-0.487786442405065
EFNB1	-0.0627238896352392	-0.046374844536985	-0.0110183776214894	-0.0344838925069002	-0.012094932566234	-0.00429812404783871
EFR3A	-0.149067490382741	-0.172060756563278	-0.135296772132277	-0.101445843974922	-0.237863451725776	-0.101552354586371
EFR3B	-0.128935854246557	-0.140701537756543	-0.163645266502682	-0.148647976598855	-0.167852474615556	-0.120668614100949
EGFR	-0.0318806751956856	-0.00784809707294476	-0.0689968825768111	-0.00177115280959351	-0.00389317109849388	-0.0156095725735562
EIF3B	-1.17003406151546	-0.898676595758531	-1.08650485721623	-1.4014764312565	-1.10237753969254	-1.18797231067115
EIF3J	-0.485616722778176	-0.460579567548711	-0.483267590879359	-0.47226080360356	-0.5499292216928	-0.631760940683127
EIF3L	-0.635561456591165	-0.617107541359691	-0.588199028978289	-0.818223798834294	-0.749358551557455	-0.72949168565217
EIF4A3	-1.30487287260439	-1.05475303511776	-1.33132571261176	-1.29440342608912	-1.11137113019516	-1.13621644886035
ELL	-0.905571038759832	-0.874770842129834	-0.882388878079793	-1.00245481563126	-1.02662824204767	-1.07022532235727
ELL2	-0.164344732887915	-0.132496041654872	-0.145056907613332	-0.114897708404961	-0.167454445668148	-0.15741615155272
ENOX1	-0.145368006471691	-0.0513985963932949	-0.0242770096000567	-0.12546693509459	-0.0210502468672124	-0.0383333444238024
ENOX2	-0.0394959717912638	-0.0506639372748256	-0.0800668729463349	0.0101057124834095	-0.078405817868622	-0.0462166188515208
EP300	-0.585650523193406	-0.54525082622031	-0.565071598299051	-0.719538554074394	-0.754367223820212	-0.679087501811184
EPC1	-0.123073477196971	-0.10333995152828	-0.132743626105391	-0.172960335745393	-0.151212569911948	-0.210584715940674
EPC2	-0.579371144669779	-0.451264561479971	-0.536662565231114	-0.783622296065245	-0.485088567828931	-0.627502336902755
EPHA2	-0.143862520002339	-0.116029793629547	-0.167331602576264	-0.143987643985505	-0.0832267955658902	-0.210392468357883
EPHA3	-0.064667849356953	-0.0262170503178699	-0.0349434689102945	-0.0247231847037315	-0.0544605940235188	0.0131890159654029
EPS15	-0.0857322392904452	-0.121372727229396	-0.114188706816925	-0.0918910729179126	-0.1589053170883	-0.112027937614844
EPS15L1	-0.157653347881332	-0.174894193937718	-0.15504178817133	-0.154053050982902	-0.157609944521262	-0.162925657078575
ERBB3	-0.182328588321694	-0.182068246959823	-0.190892185222744	-0.15935124765041	-0.203927603631357	-0.159883278598529
ERC1	-0.00642968610480319	-0.0393453224277924	0.000614854036797593	-0.0387711023783017	-0.0708663034176112	0.00776476167140904
ERC2	-0.131685340839542	-0.0611199888639456	-0.0596075304091677	-0.000974238595949708	-0.126494380235102	-0.0916177578418121
ERH	-1.20401919074852	-1.03058025808939	-1.02988509792826	-1.22688894182563	-1.01696937742595	-1.1586243471085
ERN1	-0.124221004141125	-0.0547716710976907	-0.158793893546589	-0.0585596212810953	-0.0811177849486931	-0.118400549347505
ERN2	-0.111596166656409	-0.0606642614050625	-0.0519119901569274	-0.132348711147885	-0.0656715600965341	-0.0552917277245066
ERO1A	-0.114865154892396	-0.0600556161550743	-0.0697343877865053	-0.0905269735107233	-0.0849980048136511	-0.0169421335420781
ERO1B	-0.115229052946916	-0.0388338618702357	-0.091259195793665	-0.093950959680514	-0.0378473947368167	-0.0434155261197842
ESRP1	-0.164441163175787	-0.148676992208757	-0.100400811386463	-0.0944662118356134	-0.162646236358227	-0.137605117500018
ESRP2	-0.254197672252047	-0.168935490983148	-0.160621621561712	-0.235529184370102	-0.146723779459499	-0.115077030988076
EXOC6	-0.0643672181033878	-0.0829797586448399	-0.148478908476394	-0.0840507550989158	-0.0755677086562204	-0.0732250293209122
EXOC6B	-0.137114264105641	-0.0710035569192951	-0.065232753610249	-0.100458124372234	-0.0888167096781291	-0.125425548731643
EZH1	-0.206366889454971	-0.190615323408925	-0.217207267466126	-0.173730906705756	-0.180610499464873	-0.198927854386622
EZH2	0.0275506534836952	0.0422393486886851	0.0303664403650141	0.0877226223503879	0.0020239357989396	0.053254041715304
FAM126A	-0.0918147315502399	-0.0671903334381234	-0.115364091854643	-0.109861008882607	-0.0953391186089796	-0.152461822792332
FAM126B	-0.0875071346764444	-0.100514289214635	-0.144013742060002	-0.0411526945855125	-0.0705632287003188	-0.139703168312702
FAM50A	-0.536460635312514	-0.615840315234907	-0.643508547214469	-0.618773531450645	-0.70635912962761	-0.715318920551543
FAM50B	-0.118117390208768	-0.0711030286854793	-0.0564074517378004	-0.107101984019372	-0.0942645864960076	-0.0875633622932424
FAM71A	-0.11414651536912	-0.0833024337556222	-0.0821131156415173	-0.0780975291821713	-0.0771584139182262	-0.0754250782713096
FAM71B	-0.141978992531255	-0.022318430305599	-0.119739074932862	-0.115775318143819	-0.0951257343499643	-0.109308470629036
FANCF	-0.226796368444395	-0.192225980830756	-0.269064621339462	-0.273829423701402	-0.24138316023848	-0.313893421208446
FANCM	-0.411622998963977	-0.316811463595871	-0.379538267457749	-0.409946764743604	-0.451328399600102	-0.382717930204405
FARS2	-0.880118848034567	-0.92370090269124	-0.951413203309512	-1.01462312621566	-1.09837871839682	-1.16496288498782
FBLN1	-0.193632344828559	-0.182094571516324	-0.163560725735885	-0.191216469370761	-0.20408568039819	-0.20911709629878
FCRL3	-0.0228290385214341	-0.0332921352887787	-0.080649646308837	-0.020015894622607	-0.0709713593830483	-0.111007476006924
FDPS	-0.498121667473812	-0.677980739285525	-0.612489637805213	-0.488584707327695	-0.745218379618769	-0.755839596428298
FEZ1	-0.0311714480856989	0.0184211407157366	-0.0922107293284779	0.0107449778219152	0.00366895953492375	-0.048816464533601
FEZ2	-0.214200848874222	-0.160570618544364	-0.224954588013263	-0.1070562267291	-0.24260752307674	-0.227643963025526
FKBP10	-0.20508702047231	-0.0571090004785985	-0.092797618879868	-0.103246488179918	-0.0201323479594764	-0.095628658697414
FKBP4	-0.175602075102033	-0.102362040751099	-0.116247282961019	-0.195451547037307	-0.117558043789397	-0.201825942159332
FKBP5	-0.15114305692809	-0.138982586155597	-0.261055565803891	-0.14488647229185	-0.142720767215676	-0.249513083512167
FKBP9	-0.120732740466857	-0.184842487017332	-0.149103486068829	-0.140055062386156	-0.133260602615624	-0.169671930199486
FLNB	-0.048495505554608	-0.091083633446252	-0.0645830916853993	-0.0489662273175237	-0.102761240173067	-0.0636776618377543
FLNC	-0.102868354937337	-0.175252752394377	-0.10711050474561	-0.113587609235168	-0.120899083990218	-0.065673000356559
FLOT1	-0.0885335158413099	-0.140955278943412	-0.0973693547127714	-0.0403628005164362	-0.150311173045634	-0.0958202411651231
FLOT2	-0.195720519496651	-0.111973992346332	-0.0826398508504212	-0.185085186089819	-0.14102579526812	-0.10688306041417
FLT1	-0.105229425562148	-0.119656449893915	-0.109236424517781	-0.0799939347701732	-0.139583202432728	-0.137475504570758
FMR1	-0.0903484226388526	-0.04899629709428	-0.0542343732759973	-0.0642307418272754	-0.0553679031299546	-0.0101899696003766
FNIP1	-0.115745895299489	-0.0353458745787445	-0.120452658785462	-0.0395906781969039	-0.0438805250809691	-0.146517450086188
FNIP2	-0.151833452037807	-0.174578712575364	-0.102548489149023	-0.0985098943465827	-0.140866620218148	-0.0691756019820192
FOSL1	-0.293742237789297	-0.370547414920862	-0.307931135647751	-0.293766151896937	-0.364863743641525	-0.326831690803333
FOXA1	-0.0784052953319291	-0.122946922446422	-0.0752497589694667	-0.0724442596259058	-0.129739460975017	-0.0510164323831596
FOXB1	-0.104853380550534	-0.154532015945049	-0.0909194343023427	-0.0796206257337032	-0.160719096761891	-0.0942556824083801
FOXE3	-0.115041791583769	-0.0897021130151059	-0.182167493765528	-0.137521095029204	-0.0936834641068203	-0.152484857488666
FOXK1	-0.342831080067011	-0.32250464060197	-0.347255291481094	-0.331808255082367	-0.387621690499116	-0.37208014638154
FOXK2	-0.296657540106608	-0.246874913022038	-0.359268191102383	-0.315949370741875	-0.336889407426307	-0.314113244834979
FRS2	-0.161350071892912	-0.0555218337384784	-0.0947423030600453	-0.122379544471166	-0.0776023576991188	-0.0593238737542801
FRS3	-0.18219584684573	-0.0548263331359895	-0.134471367680219	-0.160308091687979	-0.0580228213993384	-0.129029319852596
FRY	-0.0495857926656764	-0.119609672855187	-0.0658318439316521	-0.00954621846083445	-0.124138877828762	-0.0883141847718411
FRYL	-0.0418738087806024	-0.01816305906411	-0.0413284054614846	0.0036106307103883	0.00242765387680564	0.00119881520094062
FSD1	-0.132242416930807	-0.112267017369591	-0.145080137426558	-0.0903480673267317	-0.173421573055853	-0.0973899244133415
FSD1L	-0.0408657649443542	-0.0714056698989002	-0.0654414119488372	-0.0538751680517952	-0.08877594647883	-0.0168494988411882
FUT5	-0.110114706954205	-0.141754190503418	-0.148007641758942	-0.111362625519743	-0.191288351732349	-0.10662713925824
FXR1	-0.13912758378567	-0.0409128311151451	-0.141142180167381	-0.088685510103653	-0.138790340680189	-0.102523966545068
FXR2	-0.118700152514956	-0.148164149025373	-0.129959266262505	-0.11164580140729	-0.121844794646586	-0.147383634846992
FZD8	-0.10841924774594	-0.0770543322769398	-0.097696401282953	-0.108144169418665	-0.0230933007800373	-0.1052848413911
FZR1	-0.298081024749797	-0.227265976820373	-0.299765466955695	-0.374188337310938	-0.2739774058112	-0.361317032584103
G3BP1	-0.344047393988146	-0.126838516579059	-0.282397296957715	-0.361058522816007	-0.203449035399951	-0.322992701089956
G3BP2	-0.294643677283138	-0.133713095482383	-0.194653597123834	-0.251080641835202	-0.11917545961169	-0.182708288264912
