gene_pair_id	qc_group	cancer_type	sorted_gene_pair	targetA	targetB	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr
MCPH1|H2AFX	Mel270 D35	Uveal melanoma	H2AFX|MCPH1	MCPH1	H2AFX	0.198800851246924	0.303254599169037	0.905403302201391	93	3	31	1	92.8015564202335	0.0992736458444661	1.03349835299747	0.0210993013620056	1.40428604326814	0.919883155688672	0.0801168443113285	0.919883155688672
SLC11A1|SLC11A2	Mel270 D35	Uveal melanoma	SLC11A1|SLC11A2	SLC11A1	SLC11A2	0.156494174581528	0.305905668050102	0.849091813252802	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.020195769681242	1.45401009348523	0.927028246083149	0.0729717539168507	0.927028246083149
LMBR1|LMBR1L	Mel270 D35	Uveal melanoma	LMBR1|LMBR1L	LMBR1	LMBR1L	0.280188406628448	0.303845833806147	0.765011318970118	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0193107118466874	1.47213435676309	0.929507700301609	0.0704922996983913	0.929507700301609
SHMT1|SHMT2	Mel270 D35	Uveal melanoma	SHMT1|SHMT2	SHMT1	SHMT2	0.21234929754158	0.29858686519002	0.527198846731478	84	3	28	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0176097544548004	1.50196375960165	0.933446765758586	0.0665532342414139	0.933446765758586
SLC9A3R2|SLC9A3R1	Mel270 D35	Uveal melanoma	SLC9A3R1|SLC9A3R2	SLC9A3R2	SLC9A3R1	0.287007894883606	0.303624292476462	0.687399197627673	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0184937421483459	1.502670004147	0.933537919271943	0.066462080728057	0.933537919271943
PHLDA1|PHLDA2	Mel270 D35	Uveal melanoma	PHLDA1|PHLDA2	PHLDA1	PHLDA2	0.285667506404535	0.291381537403897	0.442859536299647	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0159196404501561	1.52257459158034	0.936067414707703	0.0639325852922972	0.936067414707703
PRDM16|MECOM	Mel270 D35	Uveal melanoma	MECOM|PRDM16	PRDM16	MECOM	0.198486671760005	0.31540364540073	0.838166656602322	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0200807680322896	1.52519331444436	0.93639455618019	0.06360544381981	0.93639455618019
PDGFD|PDGFC	Mel270 D35	Uveal melanoma	PDGFC|PDGFD	PDGFD	PDGFC	0.278538708536975	0.296593260802368	0.485769528289617	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0163713245763664	1.5421561491057	0.938482173423347	0.0615178265766529	0.938482173423347
ERO1B|ERO1A	Mel270 D35	Uveal melanoma	ERO1A|ERO1B	ERO1B	ERO1A	0.285842011226301	0.305846408610524	0.623882696332905	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0178251473978747	1.5472357553938	0.939096796502044	0.0609032034979561	0.939096796502044
PXDNL|PXDN	Mel270 D35	Uveal melanoma	PXDN|PXDNL	PXDNL	PXDN	0.337310391507773	0.299301645731502	0.515951187449729	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.016689026251736	1.5483719441653	0.939233614002012	0.0607663859979881	0.939233614002012
