gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
COX4I2	-0.226548231754683	-0.213068846607928	-0.187610543949852	-0.235287509676357	-0.258488484234982	-0.214851793456548
COX6B1	-0.770357457744847	-0.605878855044256	-0.607202934037683	-0.773332908863911	-0.666942076744711	-0.641360338265588
COX6B2	-0.169136246195158	-0.121762204284765	-0.0642996171951431	-0.261623077259954	-0.0928595927436676	-0.0575622509836507
CPS1	-0.108334038621956	-0.03331466007997	-0.0804943392408691	-0.10111342570482	-0.0217241148061832	-0.0836866737913651
CPSF3	-0.829199878717571	-0.871649016105964	-0.966629321421838	-1.23545181575771	-1.00452678812661	-1.07211619515915
CREBBP	-0.0747293545627097	-0.167125063082783	-0.139388661747857	-0.0579455304317167	-0.144160926070386	-0.102392796478383
CRK	-0.139815597923388	-0.146434966707346	-0.0828119229624165	-0.0951600985021858	-0.142640626969949	-0.0903627268281963
CRKL	-0.3387112082067	-0.189747700026046	-0.395888852429254	-0.477663868615867	-0.27918964142292	-0.453919220257513
CRNN	-0.0747406235483462	-0.128249856430876	-0.121644032116255	-0.126777045303932	-0.113791330475337	-0.207038066698696
CRX	-0.0871744781213696	-0.0991522150586314	-0.178455367751515	-0.0242222419479155	-0.118094285360169	-0.091211211318346
CRY1	-0.248149274867312	-0.161124087684775	-0.215860307835857	-0.214400866686939	-0.159821406879662	-0.232768333572085
CRY2	-0.247027340548505	-0.228224290782301	-0.370135021685352	-0.269208766868438	-0.266428797574451	-0.319289261844802
CRYBB2	-0.130368638839464	-0.0892610541800211	-0.0494914311332341	-0.120730301582207	-0.0873626896966828	-0.0833787891961569
CSTF2	-0.162570297032824	-0.109072498022415	-0.18584928892908	-0.203467434777053	-0.117484182341375	-0.196445421654963
CSTF2T	-0.265355280624396	-0.0857549039444051	-0.158886853374314	-0.152972555029011	-0.152427284365035	-0.0936867650442003
CTCFL	-0.134453939599833	-0.0819890174264232	-0.0932009815170732	-0.186545896382157	-0.105393741817881	-0.106157910593037
CTNNB1	-0.0859247863251116	-0.0686939944792274	-0.113053792182807	-0.142753447357146	-0.0751571082667655	-0.0812830266351843
CTPS1	-0.304454318019962	-0.37009925882205	-0.338756408162017	-0.274763724689371	-0.376122593250143	-0.438394554488897
CTPS2	-0.104431692948416	-0.162466244770947	-0.110955102921169	-0.121557459623416	-0.237019873967338	-0.129323970250848
CTR9	-0.784265736329212	-0.802823943944421	-0.713831913882229	-0.834960276773536	-0.784792974349557	-0.694221751386679
CTSZ	-0.10577291194112	-0.133764180195641	-0.119361821260448	-0.170275809291567	-0.145233159990149	-0.0934312440675228
CWF19L1	-0.357563648563376	-0.259144493741233	-0.260142908546271	-0.261939609188758	-0.268835939593596	-0.322598389686466
CYFIP1	-0.104961235504849	-0.0867010552135976	-0.137189209699364	-0.105406235411326	-0.0390925377844804	-0.136391527191857
CYFIP2	-0.160190141626793	-0.136241136584846	-0.169274346222249	-0.178382601543912	-0.220399693757418	-0.181661702152193
CYP26C1	-0.145667800874437	-0.0673239834068835	-0.174052051427782	-0.0914278173852236	-0.0906840415434195	-0.188061293260751
CYP2A6	-0.0629408762414635	-0.09319500342394	-0.112113650659595	-0.0823157007294359	-0.0509038828948923	-0.0945288312168764
CYP2C8	-0.0655111076746119	-0.0348930792299614	-0.042727187384751	-0.0364031671781784	-0.0752320303866087	-0.0668719488418582
CYP7A1	-0.0715346747403421	-0.203822307673838	-0.122307297465028	-0.0899292787016927	-0.208568378380666	-0.167182362931566
DBT	-0.129668017445057	-0.129805810419749	-0.221564753209278	-0.1093789978602	-0.10845258911025	-0.226296265770415
DCAF4L2	-0.132268672966227	-0.0868280241788223	-0.062686365516608	-0.131024964617051	-0.047741417155628	-0.0339356505613489
DCAF8L1	-0.10081209236495	-0.116968942041523	-0.166452885406052	-0.167413691198173	-0.138765567353644	-0.139164469586397
DDI1	-0.152724988431697	-0.151398651097286	-0.217211621599893	-0.114659950329342	-0.131444283607333	-0.201454606266006
DDI2	-0.19646348081106	-0.145545521549552	-0.212235387924266	-0.148723942663473	-0.202471916375708	-0.175992861966146
DDX17	-0.269937993799469	-0.122317733340193	-0.216892759349388	-0.254086383879636	-0.254193432487458	-0.260829926746309
DDX39A	-0.080554867290791	-0.113537374043932	-0.071176220024821	-0.159504045187599	-0.0785892237210083	-0.113779452127852
DDX39B	-0.25950314564519	-0.20397803050485	-0.162944849332951	-0.381065836326762	-0.103987936610672	-0.207970244744339
DDX5	-0.243266956848976	-0.31010368383884	-0.29844860686019	-0.244064897714236	-0.350404385078867	-0.291190234143773
DEGS1	-0.107696378119118	-0.0332516051666094	-0.0844981346232507	-0.105811659931264	-0.0303692332318085	-0.0873863669144348
DEGS2	-0.200774404046346	-0.164709441245694	-0.148753734084042	-0.261507912811213	-0.0740347970052597	-0.168625106726842
DENND5A	-0.200629789075001	-0.158061843111898	-0.12410479270951	-0.246269098348204	-0.181576047912414	-0.133901267441362
DENND5B	-0.0402488971680645	-0.0413233007572358	-0.115060836032492	0	-0.0167032293829372	-0.0678323035375064
DGAT1	-0.105815335568155	-0.211187225922873	-0.122447744972072	-0.129689356023242	-0.184313871106272	-0.0707458050942375
DGAT2L6	-0.0916126120759518	-0.0809405819275996	-0.0364706554854114	-0.100782749469267	-0.0288640086307442	-0.0566156915351351
DGKI	-0.250517388066486	-0.152623160057481	-0.0558387347080758	-0.191925827226381	-0.159761479188445	-0.089567308196102
DGKZ	-0.346441264693919	-0.282890950453663	-0.263079327427917	-0.338479146383843	-0.316367325414759	-0.309496974302889
DHX29	-0.48742872949881	-0.160917733369257	-0.367439380210645	-0.395029850395116	-0.206367139060719	-0.494503365241557
DHX9	-0.705879840478534	-0.655612285639883	-0.772706171817577	-1.00322079701696	-0.842363490472754	-0.862994983770981
DLL1	-0.146050777251705	-0.048896640372588	-0.0578048191397705	-0.0982257338447212	-0.0324205531660678	-0.0373088857454206
DLL4	-0.120948512304652	-0.137226163235477	-0.0899950054548084	-0.11151694694318	-0.121588856984044	-0.0921357651876587
DMD	-0.104231554787259	-0.0359410222046222	-0.0559938037120852	-0.187051319071338	-0.0638271095478834	-0.0542932799889299
DMP1	-0.06054844458335	-0.0977930661667942	-0.219764979849598	-0.107681110761311	-0.193504675980187	-0.203080558075526
DMXL1	-0.123075627348438	-0.214598203569307	-0.15883324754302	-0.139780238169158	-0.19118019479613	-0.195215869869817
DMXL2	-0.168583812029202	-0.274658881486432	-0.167635430731826	-0.209855688785366	-0.239814260862611	-0.20925435710268
DNAJC15	-0.0735464391286209	-0.117493620252057	-0.101653533727989	-0.0952759661720605	-0.174214977169377	-0.151079664418957
DNAJC19	-0.0743005961433229	-0.0215291900863454	-0.0942224799034248	-0.111705879182668	0	-0.10688135738454
DPCR1	-0.0685536294037712	-0.165155659745177	-0.124248948817785	-0.0869339789674969	-0.202726689066486	-0.149181064493887
DRD3	-0.109147909087422	-0.0555255280189797	-0.133655233970881	-0.120603596385621	-0.0976826911724249	-0.141688621653525
DST	-0.121420499793733	-0.142029164206491	-0.144760271998914	-0.118479773075477	-0.129496844853396	-0.186278139108117
DUOX1	-0.0727370096736983	-0.0690128932495657	-0.135408916258163	-0.0942332805160018	-0.0556405908020594	-0.0975640752807232
DUOX2	-0.0997829061869606	-0.12134441797098	-0.153955352443206	-0.0904008154944789	-0.211159697936392	-0.170871961976293
DUSP10	-0.179933899188488	-0.175259905806638	-0.136517874693099	-0.155528498058629	-0.244524870719715	-0.105362484093151
DYNC1LI1	-0.118250235860815	-0.130254846918761	0	-0.00745478187834907	-0.0940865513254698	-0.0545053152557407
DYNC1LI2	-0.17036375423412	-0.120290977583443	-0.110065220820717	-0.141818177430021	-0.0655242647275984	-0.051780499149481
DYNLRB1	-0.54601010257236	-0.646134844316831	-0.476554811972982	-0.584217604513282	-0.770088029967847	-0.456881795899649
DYNLRB2	-0.0556635852842895	-0.092243669303185	-0.0539398359869852	-0.0380293706670999	-0.115603221151281	-0.049080279273747
DYNLT1	-0.0482888940145407	-0.0666652278491892	-0.0284669998953165	-0.0171820984181537	-0.0230514141932391	-0.0379937360385688
DYNLT3	-0.0410328332011104	-0.162365255068098	-0.0388539510825964	-0.0411037527552797	-0.193518830570224	-0.0957339557034144
DZIP1L	-0.143185146141785	-0.0695175745643602	-0.108285590612803	-0.177631686322587	-0.0809842861051845	-0.117038713667667
DZIP3	-0.0859052195681521	-0.0485020171841161	-0.16926827647901	-0.121540575184352	-0.031902753051455	-0.0966242138031167
E2F3	-0.75397772984479	-0.705593220772795	-0.632903254756563	-0.858525249513086	-0.73550419720846	-0.763031630313316
E2F4	-0.166004114756844	-0.219913568423477	-0.233694983858538	-0.153154880609621	-0.220301194737808	-0.178599032809895
EAF1	-0.206568872293696	-0.231040032534611	-0.293233673420366	-0.338694173707771	-0.242241803570353	-0.302609104403382
EAF2	-0.134759500106011	-0.110295129565454	-0.17805210957836	-0.124248685522646	-0.127790740187994	-0.168527635443312
EEFSEC	-0.270405570001491	-0.154136194885075	-0.248149949657898	-0.343037552547169	-0.232250471616528	-0.23219674124424
EFNB1	-0.112819678759722	-0.163062841178593	-0.0329828944620286	-0.122255321626308	-0.111946706080642	-0.0243118451485509
EFR3A	-0.127534007532739	-0.117543307470809	-0.125763298897218	-0.0429140429666697	-0.180881533167983	-0.131831256437922
EFR3B	-0.122964899784345	-0.219883743454434	-0.208586443102368	-0.182423994806044	-0.196640667389477	-0.171627501861928
EGFR	-0.0520019323733592	-0.0508076592402604	-0.0880165269234318	-0.0161514349317074	-0.0356914287597628	-0.0710707308823818
EIF3B	-0.882621013784302	-0.716201681055137	-1.10717518538343	-1.26766854630031	-0.92914372801266	-1.19224395864858
EIF3J	-0.538155852745039	-0.492347071689282	-0.512639932216119	-0.471114981880364	-0.57776787671207	-0.721273357267996
EIF3L	-0.411947096493696	-0.495427680770357	-0.380707725296942	-0.476703831811476	-0.537773427919109	-0.465970345942083
EIF4A3	-0.844864094951639	-0.636446870001242	-1.01201207078702	-0.892177922760503	-0.602660407664723	-0.750289322608723
ELL	-0.404410281374705	-0.666011179372059	-0.590763842988509	-0.500815669345031	-0.778821698602961	-0.807608454421155
ELL2	-0.196697193739769	-0.182012924564427	-0.139055755678011	-0.12360330215392	-0.203030163605698	-0.127099018812089
ENOX1	-0.175621445563383	-0.170915217755892	-0.0745583903818877	-0.214166220067699	-0.129795412183207	-0.114303616114457
ENOX2	-0.0679742624120547	-0.102449471633096	-0.0889416801174798	-0.0490944980581731	-0.142491933465056	-0.0821313965285805
EP300	-0.308063583478455	-0.329733731795932	-0.411110036605204	-0.406989076081998	-0.493133960555809	-0.511933812289028
EPC1	-0.170118280392194	-0.115320283869082	-0.103026423693995	-0.232116933838437	-0.176246489051449	-0.228632717387224
EPC2	-0.516094595402171	-0.322451033777765	-0.383377468640636	-0.561408460423461	-0.474320457001626	-0.459484305414028
EPHA2	-0.157275947336234	-0.154091387747445	-0.143386882265902	-0.1960080526198	-0.130663698742544	-0.135656831907023
EPHA3	-0.113850009882442	-0.06132206149917	-0.0749334901631812	-0.0582739703329322	-0.0720741247110002	-0.0365456170362134
EPS15	-0.130873872300867	-0.161175363186006	-0.156976139854693	-0.157658237281646	-0.205659644582569	-0.0914808070820801
EPS15L1	-0.182596168986042	-0.233178429994062	-0.185479625525179	-0.235086510760536	-0.221000356378269	-0.171217466036295
ERBB3	-0.213263706118346	-0.198411074315903	-0.230096200978131	-0.204784085731512	-0.210954019110382	-0.214559038852915
ERC1	-0.0757924740203079	-0.127063186997193	-0.065902860192404	-0.146418790965544	-0.160349042488446	-0.0945491845635654
