gene	X921.D28A	X921.D28B	X921.D28C	X921.D42A	X921.D42B	X921.D42C
GOLT1B	-0.158370248420095	-0.138799621629987	-0.0543884996960271	-0.209011573942579	-0.16116470322472	-0.0222022923096906
GPR151	-0.221039954445491	-0.099900628617571	-0.235278387257341	-0.321360269780733	-0.190037421200888	-0.184045144395303
GPR183	-0.0961261062989254	-0.0778966596130865	-0.142814125399736	-0.182709154274733	-0.0415832945783808	-0.135900116626991
GPR50	-0.0548969970603575	-0.0546176750724515	-0.0474038254425799	-0.00849461918001228	-0.0216677422699766	-0.0231294247224424
GPSM1	-0.426983070641705	-0.406847188917596	-0.467855868792108	-0.410897535764239	-0.598983160100075	-0.682508064624993
GPSM2	-0.291805500478151	-0.224102480615252	-0.217445152032994	-0.49635901913018	-0.155303632710805	-0.248488347983513
GRHL2	-0.163232326405529	-0.305115555446294	-0.332703874857346	-0.140946755693215	-0.377592690955272	-0.414519268292299
GRHL3	-0.236362333506152	-0.314317828905438	-0.31690723087114	-0.242823654940822	-0.518043015844455	-0.304871718259868
GRIP1	-0.186422117105119	-0.319359420905074	-0.272468268449018	-0.168322782590613	-0.402123111392856	-0.385820918717686
GRIP2	-0.238648419852218	-0.168131948253635	-0.337577993659225	-0.444232342776304	-0.162698839096614	-0.354811552299308
GRM4	-0.313763433171256	-0.317934454858557	-0.478122006345705	-0.444450398123788	-0.285309610714408	-0.51947430695241
GSDMD	-0.503875948921325	-0.564437325824408	-0.611411825221635	-0.458933270799512	-0.770579981115462	-0.700704406246397
GSTP1	-0.576220745838854	-0.412911411499313	-0.533696531008347	-0.559532282430497	-0.518847655864854	-0.517604330401034
GSX1	-0.583262257661501	-0.529573378342417	-0.347599261811281	-0.773713356048611	-0.621183399895301	-0.317208733528547
GSX2	-0.14834563776868	-0.153259057552112	-0.156850656885299	-0.134591971491695	-0.145497440639207	-0.0615913639439693
GTF3C1	-0.648236664185007	-0.807463178207422	-0.618716856764628	-0.906461123097199	-1.06331624610901	-0.863167849181987
GXYLT1	-0.306699413252966	-0.173366386863077	-0.278436145632863	-0.216968936366346	-0.0728096162102227	-0.22015481995769
GXYLT2	-0.213556191827685	-0.0994890614913938	-0.186030924792195	-0.351077886083362	-0.14812248229355	-0.191190845360366
GYS1	-0.37288794439738	-0.319719129426432	-0.31588416497468	-0.511831179276062	-0.716866937952545	-0.428647198078642
GYS2	-0.0838632889456776	-0.156419083908851	-0.0888271933265754	-0.179345317874283	-0.291666971840317	-0.0874765743889656
H1FOO	-0.238684406246011	-0.40188028619092	-0.337221922750005	-0.428414680944748	-0.45106360053808	-0.296735302084189
H2AFX	-0.509161791872494	-0.53536564830313	-0.72721296340765	-0.727453059087916	-0.954195083251305	-0.862624085732245
H2BFM	-0.306365175954864	-0.307199884965099	-0.243021012708775	-0.414042549601986	-0.408364695401603	-0.220610721091565
HACD1	-0.214159000902016	-0.226012087844235	-0.35783474778326	-0.271013534110915	-0.15592702988638	-0.350937295121801
HACD2	-0.172209493687181	-0.296936163761972	-0.346009991786991	-0.439579295083032	-0.698955792476324	-0.569824633209623
HASPIN	-0.784648671269026	-0.666192853049631	-0.656065404063851	-1.05008998166382	-0.805358030830607	-0.765775776858025
HEATR5A	-0.20822259903772	-0.30293143656396	-0.352416847725989	-0.266050852523167	-0.447293561903936	-0.326334019838593
HEATR5B	-0.281833778918772	-0.293638161941055	-0.4123706369836	-0.400633083121525	-0.5523599755796	-0.513003488203418
HMG20B	-0.480645315238767	-0.573372551217132	-0.404377967171943	-0.642748581630672	-0.660203910805581	-0.440262940794468
HMGCL	-0.0570189396917092	-0.0684181213151766	-0.0622515210636826	-0.0809146671211018	-0.179798242924603	-0.115115415029109
HMGCLL1	-0.41973626720656	-0.415661276370065	-0.348572567089475	-0.614055747187812	-0.587215438745244	-0.425628348618686
HMGCS1	-0.824813223161156	-0.694829171205986	-0.749416351369288	-0.845322891334124	-1.15178912840241	-0.79867084521818
HMGCS2	-0.309939300729596	-0.171238680251621	-0.260354726702223	-0.516237394671964	-0.259488774789567	-0.227632855200019
HMSD	-0.260869966892418	-0.0486789443335592	-0.0392821735923227	-0.410499974647528	-0.0564575712509562	-0.0427527051936825
HNRNPF	-0.410211553243968	-0.431383941473949	-0.491476723470408	-0.599904911018158	-0.701846113177696	-0.673478672108153
HNRNPH1	-0.347960518665902	-0.353839260193971	-0.284076736896951	-0.162419197163744	-0.419421322379337	-0.370650822951239
HNRNPH3	-0.497378154487111	-0.305180793655233	-0.389576544734337	-0.808850430729983	-0.549468866828878	-0.455843878053991
HNRNPK	-0.376464260784128	-0.410071349257068	-0.599839545653219	-0.361447451522196	-0.551293611122772	-0.72669612082812
HOXB1	-0.453851606105547	-0.391751169688107	-0.536453278991302	-0.815933857854506	-0.481286884403698	-0.718159412923635
HPS1	-0.291464119194351	-0.109234442801056	-0.336395880898694	-0.131129295672098	-0.122061012347783	-0.208159501718641
HRAS	-0.685574998537264	-0.651977550555633	-0.762939274138294	-0.816935085678352	-0.907710546486738	-0.741456922830044
HRH1	-0.159913573913222	-0.0843297956412075	-0.0659967425217854	-0.106154031830929	0	-0.0698107611492883
HRH3	-0.256898160014611	-0.241724923807345	-0.353326883811979	-0.208875193338202	-0.243971540282902	-0.544738712163727
HSCB	-0.766312354471619	-0.820860714903437	-0.845258231915753	-1.00484917589454	-0.962565214165784	-0.965551509998322
HTR2C	-0.0617887425722479	-0.152179734760322	-0.160770694508366	0	-0.241612073339595	-0.290695184208342
HTR3D	-0.149651976610145	-0.0935030446376452	-0.259679941048053	-0.257059126787406	-0.0544159148236757	-0.203282960174093
HTR3E	-0.242933243717233	-0.22739834926574	-0.264665532553997	-0.266529805055721	-0.341919300774775	-0.304693134919825
HUS1	-0.670549550926488	-0.808254033934798	-0.800111167812267	-0.797315360766359	-1.04525918467066	-1.0616820099006
HUS1B	-0.285092981079874	-0.261110197653395	-0.224650063520241	-0.299841575970109	-0.242920177886861	-0.325171502291921
IAPP	-0.161194730576544	-0.101631681831776	-0.112647908139083	-0.356302179552979	-0.412577673877521	-0.179193312458923
ICK	-0.458005059448841	-0.329124758717527	-0.311987533613856	-0.524152893885715	-0.485191239780486	-0.476727597903363
IDH1	-0.203013726016974	-0.0864867561067741	-0.193062553040791	-0.201994042224157	-0.231742867695662	-0.387692410048594
IDH2	-0.256207928331899	-0.27899526478622	-0.212799698635685	-0.188384575940644	-0.406420124655549	-0.213308275479648
IDH3B	-0.168607494208037	-0.205235127577282	-0.070486748033398	-0.157636189888196	-0.327074227277867	-0.0870873063756367
IDH3G	-0.178810489833869	-0.14732478280563	-0.151742601533659	-0.0925271836381951	-0.0725343922035243	-0.214196131661998
IFIH1	-0.284174721637229	-0.174444451338128	-0.410919657016924	-0.526172786661496	-0.105236358206068	-0.521811428988095
IKBKB	-0.280422994068207	-0.277905351823309	-0.263064070485177	-0.252328275231851	-0.439250258396967	-0.38261379575711
IKBKE	-0.370239861669494	-0.216158959116562	-0.384589156641691	-0.489477469653243	-0.202712543920373	-0.420041218981626
IL10RA	-0.226062679805048	-0.0967669622781641	-0.22662842980247	-0.0733635786079897	-0.26612033148803	-0.268791956544247
IL6R	-0.421339013153093	-0.321433685778367	-0.366299840459063	-0.473721182228878	-0.536510965611991	-0.343130857532815
IL6ST	-0.0692408491660373	-0.115950620390183	-0.174773678317205	-0.11962830497457	-0.08565425692257	-0.203326998243493
ILF3	-0.328925787671708	-0.32576791806659	-0.331871593196209	-0.391566377236537	-0.303010450233742	-0.50303323892744
IMPDH1	-0.296349228769197	-0.37438330725797	-0.393535709232852	-0.402385164638047	-0.552632213245623	-0.583101283230547
IMPDH2	-0.473303219042874	-0.370802660124638	-0.33876978528983	-0.625263715025118	-0.514647849829725	-0.489121185429121
INCENP	-0.262596032000572	-0.490978106833797	-0.401866675588528	-0.348967671188235	-0.680578728933965	-0.565768194331357
INTS2	-0.64064319616246	-0.692006439827662	-0.726982023373818	-0.569003293389352	-0.916666758447684	-1.00364433906396
INTS6	-0.701515238812559	-0.846162911875597	-0.82747592850521	-0.985827805721615	-1.58347652122625	-1.15526213628176
INTS6L	-0.228934905056511	-0.0692256316344626	-0.150721469754269	-0.282658862758096	-0.0743821866855981	-0.0640175760231368
IPO5	-0.61662568330056	-0.367752657538929	-0.571440250214472	-0.841490944275463	-0.66919331114091	-0.822784466056241
IPO7	-0.418413565912371	-0.528230998747599	-0.501798251269947	-0.507526136806921	-0.915218694368823	-0.594138350264046
IPO8	-0.103238061023687	-0.117624184309716	-0.165892601142803	-0.0908925352801781	-0.0439046098976676	-0.172770385983056
IQCA1	-0.309657917077104	-0.349881486478657	-0.223189676562921	-0.321571461683285	-0.393793032000855	-0.19813772216453
IQCA1L	-0.270397321957522	-0.212897998204457	-0.23250381967823	-0.392194917274184	-0.152671313398545	-0.318155733070664
IRF4	-0.333932912484987	-0.406570661601539	-0.326674834531667	-0.594691972426237	-0.515993508600421	-0.485222791949064
IRF6	-0.404637435115237	-0.310662290187336	-0.360430931923515	-0.301517286210074	-0.374336055398784	-0.406855123238634
IRF8	-0.293546939031406	-0.284458555426432	-0.372791460282571	-0.229738902666157	-0.332077262481233	-0.325413894727455
ISCA2	-0.471227825955691	-0.458117410761917	-0.685235628380594	-0.446999131932524	-0.413188989348579	-0.878084854015796
ISL1	-0.310406048062458	-0.485033771813383	-0.472971576369916	-0.495141378778703	-0.331028714341348	-0.595595458219012
ITGB1BP2	-0.244066542830578	-0.249449378379041	-0.206840920866504	-0.150425218264287	-0.318771107735462	-0.275440508111431
ITSN1	-0.146024619804094	-0.196977109991745	-0.152238591009626	-0.162590985668461	-0.321818377247267	-0.316973602718576
ITSN2	-0.0572300206627445	-0.139735170124409	-0.132831514221413	-0.113007890619907	-0.20045736552422	-0.2036647568769
JAG1	-0.181165976732289	-0.158412135652388	-0.230070776982972	-0.370782196335327	-0.210487858286499	-0.169377148233611
JAG2	-0.26279426597851	-0.127088797264348	-0.190767120058903	-0.191623894182577	-0.134406658534112	-0.250383646134456
JUP	-0.334355936601468	-0.218420465112252	-0.337602833169488	-0.215987660393815	-0.309667502126054	-0.259258167288545
KAT6A	-0.571831030666185	-0.395076247541858	-0.501406156101805	-0.482290513298303	-0.359123290488167	-0.516761435510996
KAT6B	-0.191669170021189	-0.157084373204405	-0.195364462883367	-0.16519462267568	-0.141624786804836	-0.327548903821607
KCNG4	-0.232699546965633	-0.127354277533909	-0.169769082289222	-0.259023586813974	-0.304275189384627	-0.330540134270427
KCNMB3	-0.315150883103463	-0.186048123836357	-0.276096399420806	-0.413437378706607	-0.226055179207561	-0.294392928740984
KCNT1	-0.543402803846169	-0.560514132222001	-0.566733654177378	-0.88379159266511	-0.750749057798296	-0.797241184576658
KCNT2	-0.155142304048209	-0.19997364773017	-0.164824122805253	-0.265127154351387	-0.414022986797634	-0.0856356461738072
KHSRP	-0.277156490508633	-0.199208836773386	-0.29258477014806	-0.16770368322352	-0.0866458601145967	-0.383925836640914
KIAA0319	-0.289328343377923	-0.12565150082547	-0.17731283692692	-0.322783003220177	-0.0744063602717361	-0.35142596916004
KIAA0319L	-0.321600285215106	-0.181321925731107	-0.359962009664254	-0.357796903889681	-0.264062317520621	-0.410177633143645
KIF11	-0.859327168935355	-1.29373725261894	-0.863885403949318	-0.95270341715716	-1.51564161124113	-1.05927834555652
KIF20A	-0.398832177468393	-0.332663051449183	-0.45677239813839	-0.449105960100959	-0.527727239780633	-0.497633639487676
KIF4A	-0.568727747313726	-0.694699770933942	-0.690618792571385	-0.77034495366186	-0.927544835063736	-0.835784505301119
KIT	-0.204412940783244	-0.262549107768427	-0.22615943733199	-0.208581535583358	-0.289821569982664	-0.265671652992371
KLF4	-0.33904455546373	-0.367244660543701	-0.347343136343028	-0.337316328406532	-0.545954535542419	-0.390696572399496
KLF5	-0.152654643665569	-0.149574451974276	-0.171342766732988	-0.316228256226525	-0.237197899147433	-0.187201809650532
KLK12	-0.245474380229535	-0.185199956008886	-0.263305648355512	-0.42584725784733	-0.205476148802069	-0.328269846712929
KPNA2	-0.26504771009351	-0.25181821666176	-0.3487041870854	-0.3942404057735	-0.544945015739689	-0.679835882525001
KPNA3	-0.284297686592649	-0.234844926063935	-0.181417347503441	-0.341914178106453	-0.293450005082464	-0.231361191249399
KRT25	-0.358311087571965	-0.304045869967731	-0.29470370528879	-0.418055795546069	-0.583097052164634	-0.275231504759889
KRT37	-0.233552197913694	-0.259464097238186	-0.221880645967739	-0.279948835130587	-0.31593108860346	-0.151336445397677
KRT38	-0.217632747699587	-0.164220783467256	-0.312987433861638	-0.0934014587998503	-0.180830627110149	-0.334660601907746
KRT74	-0.166950896061363	-0.142235276530102	-0.257736941576424	-0.206278346322808	-0.0647168968677402	-0.370047838813461
KRTAP1-1	-0.128116282383119	-0.187468931330658	-0.125085451766451	-0.147751369643261	-0.343928592039625	-0.183365310774204
KRTAP10-10	-0.33772869861604	-0.299460780890492	-0.343979232807675	-0.37179463987875	-0.433079471074408	-0.467335812992509
L3MBTL2	-0.374987447460952	-0.427707787278576	-0.361081260912947	-0.43295332901245	-0.613642443285802	-0.543458792659354
LARP1	-0.210080921086268	-0.400254955174173	-0.23654257130564	-0.429583395313328	-0.425505450261858	-0.355340448510823
LARP1B	-0.330320469446384	-0.419804495423667	-0.533738408436669	-0.44001476555233	-0.523222426742475	-0.554575048364992
LATS1	-0.156696626342148	-0.163396859548341	-0.103497797924555	-0.104557013364375	-0.13944786363108	-0.0555332648516747
LATS2	-0.239000267978666	-0.187922057131971	-0.299748442049803	-0.132380062233379	-0.290635256106092	-0.368031433671618
LBX1	-0.16837621080246	-0.139878877293839	-0.130797424739889	-0.122079138798	-0.259796837841138	-0.183304224326331
LDB1	-0.714734776127161	-0.621991127771452	-0.733399187686284	-0.974080103315509	-0.864438907538339	-0.919337765045136
LDB2	-0.209867184782692	-0.219848622722701	-0.164562619054594	-0.192195574036807	-0.1800106695137	-0.185859206747631
LGALS9	-0.168886530755943	-0.184928116826505	-0.285612672153197	-0.184567259597133	-0.215629679394274	-0.506030730923176
LHFPL5	-0.125937257648416	-0.189177844516031	-0.296045231672641	-0.228649684224847	-0.227248260468609	-0.315971331062957
LIF	-0.201876228128284	-0.190051083187666	-0.119829878255445	-0.248915339895484	-0.253200841218094	-0.127158137349866
LIM2	-0.323766715988501	-0.344597618627487	-0.273676512180425	-0.402963328326925	-0.413447701581561	-0.158293290056814
LIMK1	-0.31093255359092	-0.435092466446177	-0.331464886810124	-0.328818351479902	-0.60821832662199	-0.280286617976908
LIMK2	-0.139727456162056	-0.146510607113192	-0.177742745462	-0.0758111833836058	-0.176998458852548	-0.121321581642113
LIN28A	-0.169262032843681	-0.258212877624138	-0.165829614896629	-0.0697105643053414	-0.319728291475508	-0.299673865576745
LIN28B	-0.357790750787402	-0.336007480600563	-0.427846148233563	-0.382817349959049	-0.469064200983485	-0.707312063668265
LMBR1	-0.265785686476448	-0.234191898259937	-0.378813965306582	-0.433424487725514	-0.303943793530503	-0.402352681189946
LMBR1L	-0.117049487993217	-0.153109746840966	-0.211594740892301	-0.0718185794667019	-0.21593236956246	-0.136770659671215
LNX1	-0.102851184269385	-0.0846895175410056	-0.247251623523242	-0.143418290414891	-0.0904396290226355	-0.456720830885036
LNX2	-0.135615316872809	-0.107943560057166	-0.150667479514619	-0.236156214201961	-0.202944610041007	-0.317877035902556
LONP1	-0.556397486367261	-0.686977129965625	-0.696059166514147	-0.597282597995806	-0.910487024512724	-0.812125300222189
LOR	-0.470017748207827	-0.391652947864879	-0.357359842418088	-0.662209376767202	-0.430871256353612	-0.413747813110647
LRBA	-0.13343104794628	-0.154447849281652	-0.254853005155257	-0.195069694378862	-0.206431237058071	-0.128032187700931
LRFN1	-0.273302972379551	-0.206395942795294	-0.26507653298855	-0.365632404352184	-0.309151104825573	-0.246027319615789
LSM14A	-0.177100053942339	-0.165905324682525	-0.176039583084386	-0.192778267684986	-0.247442510373548	-0.158289763977018
LSM14B	-0.658555063032597	-0.56346286995493	-0.491053555084393	-0.747251450990589	-0.682959873959028	-0.671018182125047
LSM4	-0.498772868909629	-0.464776700513257	-0.548271410849517	-0.646144185428063	-0.505356784000955	-0.797059582088125
MACF1	-0.253151321741642	-0.316196998522871	-0.253790657366067	-0.417928302700753	-0.356771349034872	-0.338326016083314
MAK	-0.267797869350864	-0.193251212624686	-0.25893935446193	-0.178594150961702	-0.356851095271524	-0.417177714122118
MANF	-0.256244688637413	-0.339386058636121	-0.274857951438576	-0.396750969349304	-0.540904574467903	-0.345511400565333
MAP4K4	-0.0353440010937309	-0.100482803615344	-0.0259769544494259	-0.1012391781975	-0.00303724702070294	-0.0462672348285234
MAPK8IP3	-0.348997525202716	-0.455089469947599	-0.383671641264715	-0.427954183614992	-0.437967046973054	-0.474731710522554
MARCKS	-0.348192044389593	-0.221123867541071	-0.352384422216435	-0.442150671711288	-0.225621256778144	-0.420296696654917
MAT1A	-0.272379440214482	-0.0933629979825459	-0.0963313480577892	-0.399804836234601	-0.227386890617666	-0.281580341152349
MAT2A	-0.521877460501209	-0.593769220144766	-0.446311923608352	-0.864846691856887	-0.768050828074025	-0.592484969376887
MBD3L1	-0.131182367380224	-0.312258475435893	-0.57822179607791	-0.351221994581313	-0.518683969568951	-0.881777091552115
MBD4	-0.193084655278665	-0.187146295879533	-0.181070462703938	-0.166234046788245	-0.190205411773946	-0.229342497898233
MBP	-0.194711333439901	-0.298355174938086	-0.160625493439284	-0.257409070357662	-0.346587476764526	-0.300098887444181
MBTD1	-0.319251544731399	-0.251359791226888	-0.182420437898017	-0.214609282713135	-0.109745872129675	-0.162229696307321
MCPH1	-0.424986038135695	-0.430169671422161	-0.396821096126792	-0.293114885420894	-0.825904718282941	-0.607770033315388
MDM4	-0.727721069000449	-0.627131328525898	-0.851980099899643	-1.00033999201183	-0.859190284331506	-1.07711374637449
MECOM	-0.115965679905514	-0.20474737172154	-0.160216163188369	-0.147769350400608	-0.268758114155379	-0.0280044947184196
MECP2	-0.180360688983576	-0.133142532069957	-0.159941466160755	-0.200862138995368	-0.216514297389596	-0.125980776474192
MED12	-0.586834610917184	-0.46236946846241	-0.582224855099096	-0.513234854109533	-0.522508616683577	-0.509135408269565
MED12L	-0.231420895188657	-0.172354107896507	-0.333463066133463	-0.343766321844103	-0.120760689732389	-0.262445080396132
MED13	-0.470516850525745	-0.53463140283277	-0.896461181797121	-0.675714196644597	-0.649158796541685	-1.09529065109633
MED13L	-0.744837405393099	-0.59540497589949	-0.577986051138431	-0.964730164233972	-0.762303253053469	-0.836485709268262
MED18	-0.550379646625004	-0.586170463768527	-0.565161001748466	-0.796831209612468	-0.832561167459632	-0.870899403031351
MED20	-0.539158597333831	-0.769603868511663	-0.548151566686006	-0.654013358150543	-0.885634287155301	-0.665473296058656
MED23	-0.644312067354488	-0.415144705350317	-0.619509659723631	-0.937844178447518	-0.677763765156265	-1.11190717884689
MED26	-0.398481100128456	-0.478631756104824	-0.335079497513856	-0.566870912815491	-0.796619121379712	-0.568632193866087
MED31	-0.271429502497146	-0.52416478691621	-0.451870266198578	-0.273644797304946	-0.723821433740963	-0.531610910873795
MED8	-0.267128130381837	-0.27633731556801	-0.273033769320239	-0.471364152351909	-0.308993947689315	-0.480230805327091
MEP1B	-0.221906181622484	-0.380021962432885	-0.221955213344553	-0.220725422407993	-0.316338943485745	-0.242461619566678
MMD	-0.432770371475287	-0.297510090609156	-0.241262281735577	-0.549628024469128	-0.520807190172537	-0.357327528835288
MMD2	-0.456574129558171	-0.499780382256128	-0.395867079238922	-0.690438879422804	-0.648539283336246	-0.565730345037704
MOGAT2	-0.329625352917173	-0.348669162402538	-0.424171371007849	-0.40241133403245	-0.37786560985202	-0.497549252638393
MORF4L1	-0.367056743250885	-0.217321154227516	-0.373897239171126	-0.489724130425358	-0.500128266389016	-0.477669010447112
MORF4L2	-0.377170078077877	-0.343776264404174	-0.25038715528947	-0.441068671679401	-0.204680169485672	-0.227071130537196
MPC1	-0.277804036385754	-0.204645504281973	-0.331738899328125	-0.189743453578403	-0.287681495956266	-0.371442474650749
MPC1L	-0.1000741782369	-0.0377522892547031	-0.0121158533647027	-0.0971257945065335	-0.0760201286108434	-0.0316423222639155
MRGPRX2	-0.284875831283441	-0.151614184377472	-0.11531051753943	-0.235249610567047	-0.28484130292833	-0.152100577576164
MRPL27	-0.522084865989035	-0.648982894097548	-0.475760923284332	-0.814729567293373	-0.360449029224163	-0.522013487195662
MRPL38	-0.805904773058444	-0.673625760086795	-0.701208933780722	-1.06568500892867	-0.621661781833777	-0.855863355783467
MRPL41	-0.905229756761296	-0.907260721699181	-1.05879916256388	-0.9850366719766	-0.834985759329156	-1.38744913956432
MRPL55	-0.335861276465991	-0.249500428606885	-0.300388008060693	-0.346648107961715	-0.317581861877737	-0.299030644513555
MT2A	-0.430039363501965	-0.415428734609661	-0.391578607504854	-0.357142547473003	-0.538847047329874	-0.571332234225542
MTA1	-0.370167713660718	-0.21681074785527	-0.440616658545122	-0.533020142744131	-0.155677802369148	-0.66444955877807
MTA3	-0.180890964280372	-0.18009725507988	-0.22454731300859	-0.239580437196379	-0.179741316372397	-0.240652926090596
MTG2	-0.870316045002577	-0.982333725843744	-1.05271382934065	-1.01254690586348	-1.04637547030407	-1.27733319056219
MTHFD1	-0.468142503423239	-0.664859178425115	-0.826111334794981	-0.779507207350784	-0.778241689484836	-1.22697227477788
MTMR3	-0.218812647290538	-0.269240322314827	-0.235964052102651	-0.156316089598603	-0.206084817692527	-0.251205597815957
MTMR4	-0.2345437012208	-0.21905907502798	-0.296487827150755	-0.512387337678178	-0.376065033926373	-0.338447477266119
MTUS1	-0.315239578678894	-0.257965345664988	-0.311446708152243	-0.56064384789885	-0.384921565095009	-0.310436170061164
MTUS2	-0.417302098011728	-0.425176251382032	-0.476399715692274	-0.460031540334377	-0.712876752280101	-0.632889703911797
MTX1	-0.359163285277961	-0.395399992600522	-0.353538601059519	-0.243941108691164	-0.369113419482625	-0.462893617279529
MYBL2	-0.468084138250283	-0.46068228798227	-0.630425750619219	-0.637211966727789	-0.432841370857654	-0.832905878950403
MYBPH	-0.277418051864585	-0.268263085424716	-0.440286046556527	-0.33985366920823	-0.13885894873625	-0.586602148320799
MYBPHL	-0.230090828280377	-0.241975386339852	-0.291998559102049	-0.33584264411857	-0.245605993397921	-0.139299736734033
MYC	-1.04881347356964	-1.25951551221758	-1.26741422868337	-1.60242348661748	-1.68488069494975	-1.74384791588964
MYCN	-0.131622575554624	-0.244592349205661	-0.181188475512206	-0.208722519643841	-0.28713839099614	-0.26681577511219
MYD88	-0.20516490513298	-0.247293397255348	-0.283857095735404	-0.194192121656725	-0.238229054397455	-0.283708652841993
MYH7	-0.38721595050723	-0.364036151325361	-0.396957789527004	-0.245696151323037	-0.486024426887297	-0.408527679767348
MYL7	-0.276312928544804	-0.316528545512893	-0.480979695910296	-0.464783283555345	-0.320276944738863	-0.525110188127963
NAA10	-0.594239189339432	-0.731362374045543	-0.692603204525467	-0.604618415231632	-0.925643200333328	-0.982414947181347
NAA11	-0.376000639725141	-0.41651328324711	-0.47321825442827	-0.587827651844098	-0.449655514458837	-0.641567069629875
NAA15	-0.345731626393761	-0.649548468437117	-0.669441151032989	-0.794416570453858	-0.675201942728282	-0.743238928314882
NAA16	-0.25015042315991	-0.299509286600144	-0.402180882148573	-0.444124170682026	-0.386638584740281	-0.396149026110477
NAE1	-0.546825466153019	-0.640494117937458	-0.597847720936365	-0.687630913351662	-0.835986524100043	-0.771198298399454
NAPA	-0.396189741633428	-0.321241643868021	-0.379304343168035	-0.444815550203151	-0.27294087775638	-0.490281690322579
NAPB	-0.264175749235776	-0.320524498875234	-0.24504777678109	-0.183333118656301	-0.298154879399202	-0.24518357867024
NAT8L	-0.13463604078993	-0.179832579411018	-0.132860473507565	-0.230436205095873	-0.267066567011972	0
NBEA	-0.248695636534567	-0.238811866755232	-0.185758974663982	-0.404549283952599	-0.200091162349521	-0.134345909161814
NBEAL1	-0.125192595341018	-0.164569932528283	-0.109991515750925	-0.127698725610758	-0.136134264630651	-0.128214437523264
NBEAL2	-0.302184922701108	-0.25991448571106	-0.190853624360999	-0.286223397907349	-0.206187759210663	-0.260423765661923
NCBP2	-0.762827370647858	-0.593651128589884	-0.59193235323253	-1.1142873294145	-0.804035058767515	-0.91557155666325
NCBP2L	0	-0.0747295782058117	-0.0290011191347771	-0.0715385355007838	-0.137019824723568	-0.0524696900364841
NCK1	-0.222043088581726	-0.176905773585178	-0.0726304567604314	-0.217859982142971	-0.340981061361853	-0.121349050712336
NCK2	-0.164415298721731	-0.209638596637321	-0.171570477220245	-0.214607389703529	-0.250292042969367	-0.236941834829039
NCKAP1	-0.331781820645769	-0.335056772330866	-0.356579434748668	-0.464672516121686	-0.555328309572192	-0.513072610451325
NCKAP1L	-0.177169221508636	-0.234405587650809	-0.245294215817493	-0.300986232489501	-0.245115607091864	-0.247897157785285
NCOR2	-0.36718483645545	-0.419416878262073	-0.477681701836371	-0.526880410384731	-0.536874307370025	-0.603468628428248
NDE1	-0.171902638809181	-0.213007809034352	-0.141478111216705	-0.27899692344704	-0.338232600288514	-0.352339234638416
NDEL1	-0.146943018794394	-0.233039641470827	-0.109434691136956	-0.236562125237734	-0.520759731822365	-0.20256739029343
NDUFB4	-0.535095491146433	-0.531085846029658	-0.584975560075637	-0.660431551218705	-0.607617784060818	-0.450132893125408
NDUFC1	-0.394105426793022	-0.300128598908798	-0.498265285322448	-0.519237773105838	-0.335777497105844	-0.520970019565634
NET1	-0.273559974620716	-0.326453218503187	-0.249933794964789	-0.383430376439495	-0.437583456619283	-0.182179943448477
NETO1	-0.190472801354581	-0.31616238981408	-0.381791442718541	-0.107369405602284	-0.327699479321126	-0.533101104227338
NETO2	-0.0920464013312869	-0.0778847720638225	-0.0784415741679156	-0.16164928908779	-0.127065566820094	-0.129848426444889
NHLRC1	-0.349198030623055	-0.394346361454586	-0.410475369081437	-0.329281100559557	-0.566359961083116	-0.45573853489734
NKAP	-0.726474964025238	-0.84071928864609	-0.813003371913742	-0.738006952572257	-0.873245256784405	-0.928505851593301
NKAPL	-0.217038770094912	-0.229668235063455	-0.132744861016256	-0.112205054579559	-0.323350358055949	-0.195657484059041
NLRP8	-0.148068527691596	-0.215145183116459	-0.292723509251167	-0.254068451747099	-0.379066609030691	-0.411010390775556
NMT1	-0.700925405897519	-0.793634562884631	-0.903563815298656	-0.832865655130118	-1.16122899078117	-1.12658018030389
NMT2	-0.259570833410885	-0.441888211267489	-0.30382877970221	-0.304597358759729	-0.609178082719642	-0.268647257121589
NOX3	-0.345378106359878	-0.0522460218594215	-0.314096473579407	-0.477040055110544	-0.0431745173267567	-0.388342038547715
NR2E1	-0.122615061742265	-0.14695120750059	-0.0711862061937422	-0.126278241553064	-0.130862208037259	-0.141016537246808
NR5A1	-0.218897814333706	-0.127399152985328	-0.169764554725596	-0.246394668779659	-0.132611573386855	-0.233113406936485
NR5A2	-0.240179491083837	-0.183340598849051	-0.33485271945952	-0.178568195303835	-0.214801423258979	-0.246233367168886
NRBP1	-0.213495902400328	-0.175388695425731	-0.228519595204796	-0.270349620207586	-0.232426874900248	-0.248705532707453
NRBP2	-0.702886288705787	-0.79115093649383	-0.690567647513007	-0.786409291574594	-1.13072086258877	-0.953869889327784
NSDHL	-0.111979105536363	-0.120379669661728	-0.127724006106267	-0.270396669160076	-0.235295818875621	-0.0572570308324363
NSG1	-0.46529736940539	-0.493736648963846	-0.426463526688182	-0.451932610847579	-0.524477419643097	-0.413220575828883
NSG2	-0.260966893441621	-0.325048589666813	-0.355661237097722	-0.262478633247401	-0.358551935892162	-0.433946817216373
