gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
CDK8	-0.133997395187095	-0.0941861797158213	-0.103215737635505	-0.276600158666147	-0.194061378525446	-0.142461304431063
CDNF	-0.101244139076391	-0.0496146613500824	-0.138958877444376	-0.125718210269067	-0.0613950190880407	-0.0956100509820813
CDS1	-0.109043875040255	-0.0860110182613137	-0.0957825787084071	-0.124233387650699	-0.252907092582735	-0.0859054450898687
CDS2	-0.921471976082503	-1.04395565526018	-1.05781577107273	-0.964393482818472	-1.28604749832461	-1.31432557480514
CEACAM1	-0.145017433381464	-0.201035532257703	-0.0889356537030044	-0.22494417793995	-0.317099090611063	-0.14652946031166
CELA2A	-0.181316996025464	-0.234375372657122	-0.107701206279501	-0.296328581914425	-0.402972615043855	-0.254399879991131
CFL1	-0.36355354641499	-0.423998217577635	-0.289842103980757	-0.619167410699456	-0.751376077641827	-0.580031887949262
CHM	-0.0239166313732795	-0.0852951109346813	-0.0765650764765846	-0.100552900256439	-0.154984809556482	-0.0727133503967668
CHML	-0.0431373906732215	-0.068147478447609	-0.0453634441138375	-0.087746685589294	-0.0918183568147212	-0.0628615145596318
CHMP1A	-0.295369664915208	-0.290989424773071	-0.249915126407394	-0.790141801979569	-0.57840727512693	-0.654928987705325
CHMP1B	-0.111049909934862	-0.14663549766031	-0.099108397099441	-0.341195084554029	-0.266359993190258	-0.218895208479018
CHORDC1	-0.547828767913731	-0.449282493689545	-0.638780834978331	-1.65697024860666	-1.32561898581264	-1.55945326941514
CHRNB3	-0.193087968612288	-0.147408074507936	-0.142498326993708	-0.215617918228479	-0.135016732188815	-0.155645482962237
CHSY1	-0.0412942399940199	-0.0516215785075393	-0.107855323320906	-0.052215945732069	-0.0909349804437755	-0.174765864969734
CHSY3	-0.141265403903671	-0.239971938309746	-0.0958193208834403	-0.179479921317378	-0.394362253893023	-0.146998174471906
CHUK	-0.215578146807395	-0.183904745029952	-0.186192508298944	-0.350395625804235	-0.214152582965909	-0.267078536696528
CKAP5	-0.861592064895083	-0.857032162062863	-0.797305637226105	-1.39064729130975	-1.32825221589222	-1.238756310009
CLASP1	-0.370930863293818	-0.287288316554324	-0.274217707241876	-0.831416239476425	-0.557027299314274	-0.49512636568605
CLASP2	-0.20083249735683	-0.173956806020408	-0.130612378505916	-0.340237169629249	-0.323868873161208	-0.331701732601226
CLCA1	-0.102282691757682	-0.137720624194112	-0.111650048130115	-0.040435175860569	-0.185033517543706	-0.319431478513406
CLDN4	-0.128690962011876	-0.174390890001155	-0.203124039368838	-0.339049504882093	-0.287088400320824	-0.474018867052977
CLIP4	-0.0653989522389701	-0.129816258756617	-0.112468413983077	-0.132823478998857	-0.182592832128965	-0.181240170040949
