gene	MP41.D28A	MP41.D28B	MP41.D28C	MP41.D32A	MP41.D32B	MP41.D32C
RSBN1L	-0.622750369591663	-0.368311520516509	-0.446786494557732	-0.660687202342251	-0.298403764996309	-0.493403087228104
RSC1A1	-0.108420297219492	-0.182276509677746	-0.223467655421216	-0.120894786450544	-0.249901060248939	-0.267169905025333
RSPH1	-0.0610131830277166	-0.139105502603849	-0.177004469159581	-0.118781458403282	-0.146844848018809	-0.197022164782698
RTP1	-0.124232710598149	-0.104497079711715	-0.239070830783502	-0.0981874573488006	-0.13362719960392	-0.243516951697983
RUNX1	-0.276524356097535	-0.1772055336309	-0.28132574185493	-0.269310782540155	-0.157430237415412	-0.286091263235156
RXFP3	-0.235609022504586	-0.301068606513038	-0.333380923917016	-0.331549410766903	-0.456488869079503	-0.335292962380155
RYBP	0	-0.100534271573843	-0.136833339567954	-0.0327942618268525	-0.175288476066314	-0.161428285626655
S100A6	-0.145092179616201	-0.257892473002831	-0.135916372422273	-0.198370048206922	-0.193955956285914	-0.114183220592426
S1PR4	-0.208175569327108	-0.283375479571727	-0.316608355533248	-0.205107919773383	-0.307112003790775	-0.372384749634598
SAFB2	-0.660646680708206	-0.295101400799092	-0.246069833429726	-0.543423539740322	-0.482405328684428	-0.278526742772486
safe_control	-0.126377604181228	-0.138179645825486	-0.17794225792859	-0.157787954866705	-0.151301802202909	-0.14807230684641
SAMD4A	-0.261386484631185	-0.355544634424831	-0.116805563735809	-0.246022867167351	-0.244459047918018	-0.0774755413329893
SAMD4B	-0.139278139461998	-0.255447503869912	-0.239526888062162	-0.104050051378152	-0.224452747616502	-0.129998376116853
SAMD9	-0.220287052678581	-0.192118892535665	-0.282133815489	-0.190495157353689	-0.235705249286366	-0.182965406702529
SAP30	-0.293142624359147	-0.129953846234043	-0.17608181493125	-0.318417489083523	-0.108232650341247	-0.176239773411435
SAP30L	-0.357150847787869	-0.372642629354215	-0.210907343195599	-0.393730401709931	-0.324772742505965	-0.264080236865729
SAR1A	-0.276443503558354	-0.283362113989176	-0.273821667657391	-0.271777016276858	-0.238177943875273	-0.229266441275689
SAR1B	-0.223580308980269	-0.140312608819946	-0.185863296841348	-0.178158902045553	-0.290536955037852	-0.132292872029498
SATB1	-0.0790899457888489	-0.0889777589407716	-0.134328193616409	-0.0502865511878614	-0.113410731912034	-0.130927635326103
SATB2	-0.0963591987625112	-0.240702990314974	-0.214437788421906	-0.105819648403837	-0.172646268131723	-0.165074488549428
SBF1	-0.295060565519452	-0.164706136825737	-0.117190902934129	-0.274635194779695	-0.169305237900517	-0.165906766585675
