gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
KAT6B	-0.121839808043334	-0.271863551209839	-0.131489796854159	-0.164827324097396	-0.21518270145731	-0.0627697056578995
KCNG4	-0.128039815782863	-0.00607596101591668	-0.133715881390833	-0.278938217251951	0.045861586018001	-0.134762591624789
KCNMB3	-0.0849357032716966	-0.0461286064014439	0.0764918332025855	-0.0426721441512923	-0.128206502021037	0.104681228188842
KCNT1	-0.191542654544842	-0.240169467755938	-0.134971706684867	-0.212420833244123	-0.314383436861787	-0.117277068341486
KCNT2	-0.0317501839692465	-0.38216678091503	-0.166997384777458	-0.0483973171354388	-0.377557007288584	-0.217954150405419
KHSRP	-0.373044931398207	-0.404894141421177	-0.195953705387813	-0.513307980908076	-0.420342004846341	-0.251658570727598
KIAA0319	-0.0657840428626921	-0.232366861586221	-0.190389370804917	-0.0549689068224014	-0.208243516774933	-0.192213313883069
KIAA0319L	-0.0991847768967827	-0.0390661847281993	-0.141579339596204	-0.108062884246013	-0.087787649046697	-0.156088504524782
KIF11	-1.4939473224092	-1.97637720681834	-1.58885700622045	-1.80258453258378	-2.16150430021838	-1.81298352081812
KIF20A	-0.727253900692995	-0.692214518211486	-0.736385265016387	-0.80202273252232	-0.789627510239042	-0.785314798478331
KIF4A	-1.12434119833079	-1.22747291638649	-1.12488625803824	-1.21039642092987	-1.36027626570267	-1.35760391294848
KIT	-0.219993665056475	-0.230533113036429	-0.15150917142566	-0.193815400103192	-0.201589740296311	-0.129657771891365
KLF4	-0.214825602776514	-0.186002696221698	-0.24151146011933	-0.232698313675095	-0.234012983978221	-0.277810190066985
KLF5	-0.00792275215814881	-0.10544565230285	-0.0635476332474493	0.0265213115915396	-0.0830063803272177	0.000466064607473971
KLK12	0.0261232724132303	-0.00972428868919402	-0.0184359734816607	-0.00534423960549672	-0.00765912469667948	-0.0163473609750599
KPNA2	-0.596129634748711	-0.8727114121142	-0.630067101504086	-0.7820136482557	-1.04292769146818	-0.705994734317805
KPNA3	-0.100253802758302	-0.0856806307743454	-0.0768961226369707	-0.0736857242112376	-0.0647457992064006	-0.0388835081499428
KRT25	-0.219859783413864	-0.330068910210198	-0.0513306284261375	-0.149664889976077	-0.266235722238208	-0.0646830881892862
KRT37	-0.133787684182683	-0.187810129990995	-0.138509457944654	-0.21468608099099	-0.183797570781527	-0.191776393450541
KRT38	-0.179285816744289	-0.154663096377552	-0.354923696480296	-0.206501104277418	-0.173446979094672	-0.330473433673361
KRT74	-0.222713805098882	-0.14315065039403	0.0105189116096072	-0.24311652675275	-0.0470643272799569	-0.0126214830541015
KRTAP1-1	-0.0914105983809574	-0.00273746560606796	-0.031853273602778	-0.0901033192790253	0.0366492953372175	-0.0781127296633633
KRTAP10-10	0.0421726105051876	-0.0898083411192745	-0.141967413625417	-0.00500122245097975	-0.088101751383993	-0.256505076858208
L3MBTL2	-0.344581031542237	-0.304434222140088	-0.37459123735494	-0.459468906262174	-0.288159752553713	-0.434464255366879
LARP1	-0.275429966384178	-0.267347623601301	-0.312693137450354	-0.331068854944078	-0.424985120505562	-0.386438885780143
LARP1B	-0.183360824424289	-0.126876316296402	-0.13840485620062	-0.193028588811964	-0.0559339651793338	-0.171155396389502
LATS1	-0.0662646179561443	-0.163163373509753	-0.0775631004408762	-0.0261794699285311	-0.0903733927414764	-0.10418624514734
LATS2	-0.373874424028013	-0.344880760031657	-0.377528617362137	-0.383253444491638	-0.346328759190232	-0.34201175173394
LBX1	-0.039021730953461	-0.0849912899001996	-0.0769859110884088	-0.0489888670231539	-0.152570447403783	0.00296532742237828
LDB1	-0.549399420704216	-0.484382727086937	-0.398657517400952	-0.596410826598939	-0.590269734747074	-0.520968808280919
LDB2	-0.162244988032393	-0.0343778962185337	-0.0705473006639091	-0.213509927489275	-0.0335268575649754	-0.121910226155306
LGALS9	-0.303355451693547	-0.467781919863414	-0.547174675043911	-0.361195211020592	-0.367543440974153	-0.553760832755994
LHFPL5	-0.209801518676538	-0.15207650293965	-0.309759924783462	-0.300374460369093	-0.121828512002808	-0.382349091359514
LIF	-0.243649483002528	0.0507451267303591	-0.0951590355595843	-0.224236798695623	0.0458844303802767	-0.101202735747796
LIM2	-0.233576412580814	-0.13392444440104	-0.1725431110676	-0.261169501372004	-0.101767295588133	-0.218432865452627
LIMK1	-0.344386614507364	-0.449510004148708	-0.491288086111087	-0.388434733291091	-0.513814269759234	-0.537828197579618
LIMK2	-0.119065046384596	-0.0390604364642719	-0.195514941074138	-0.0886923902987279	-0.04024685351729	-0.173799066486195
LIN28A	-0.27331848842928	-0.271904560816299	-0.222143127315532	-0.317408735754875	-0.288140853814509	-0.229096493388475
LIN28B	-0.562345497264867	-0.543496828713917	-0.389140962591091	-0.597927223880512	-0.61377242606531	-0.557452722937687
LMBR1	-0.106025851447623	-0.0584077048661988	-0.0415070562372474	-0.114717549694318	0.0285288558964727	-0.00806719100912362
LMBR1L	-0.221089729956275	-0.0399303862971131	-0.24011181947629	-0.287679638279819	0.0553193518090543	-0.280092817807093
LNX1	-0.126956959155614	-0.186057311965147	-0.0966388859166698	-0.0460540107975632	-0.136757628629534	-0.0361850164278087
LNX2	-0.104382042777058	-0.114280077113851	-0.149362271558639	-0.059985028193975	-0.157528933652123	-0.171381771942646
LONP1	-1.30333213772297	-1.82658663287198	-1.64146479903974	-1.4477557310968	-1.88164951447203	-1.55660154161677
LOR	-0.193756950781634	-0.317744344471216	-0.197102099430886	-0.199371153018543	-0.340511222167858	-0.262125786732224
LRBA	-0.0304330041914834	-0.12820611808271	-0.0578855981297888	0.00841948219618093	-0.103757991604971	-0.0658169140547582
LRFN1	-0.14288745041036	-0.0260294602802142	-0.122214438463562	-0.168596569186732	-0.0291050601729341	-0.217914175663024
LSM14A	-0.351753567542359	-0.182389695825519	-0.157527428236949	-0.409639144549594	-0.157468120816349	-0.115373176192043
LSM14B	-0.284169128704692	-0.188270236676463	-0.239026446090332	-0.253606936134412	-0.183430000681849	-0.273143721309872
LSM4	-0.983265448061004	-0.991620539859157	-1.33805968906163	-1.0742407962742	-1.06692841741901	-1.42546487848173
MACF1	0.0035077562699484	-0.202350761361979	-0.119330710373445	0.0292086285978931	-0.214604971341061	-0.134325923603694
MAK	-0.346607344809641	-0.232973528568943	-0.423547172608742	-0.347417690315611	-0.214231626940508	-0.418243366418584
MANF	-0.468856657014086	-0.517200549563869	-0.380551621910708	-0.510739352522247	-0.538746623800426	-0.333490017120109
MAP4K4	0.0455899142913246	-0.0405607434563314	-0.00929035423359808	0.146424743207491	0.0555539716516695	0.0974664445431077
MAPK8IP3	-0.324381735516387	-0.298977941105402	-0.270848498225695	-0.391078016175475	-0.320350479213826	-0.231146574669542
MARCKS	-0.0765789677301898	-0.0496321764568743	-0.163620528149151	-0.0704043507121883	-0.00581804034213346	-0.155681136538139
MAT1A	-0.190796670719168	-0.224288559235757	-0.221595529394591	-0.210660882098352	-0.214389779814578	-0.327929269333958
