gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
KIAA0319L	-0.14955991379228	-0.208425042779117	-0.0751966114934623	-0.129577326493808	-0.246825781591034	-0.166614671095277
KIF11	-1.55018495077103	-1.5797803437278	-1.470880535932	-1.78417826249122	-1.75401099191027	-2.07891499179723
KIF20A	-0.307761135646501	-0.239182229192767	-0.251608067514759	-0.316519419105049	-0.291319413326666	-0.331385248678363
KIF4A	-0.694681367911487	-0.774904586608412	-0.80622604699746	-0.967874097306855	-1.13120737812354	-1.21899560067053
KIT	-0.0989074862549162	-0.0896461895015013	-0.0459451478826109	-0.057009528832619	-0.0559465947799834	-0.00111401276724727
KLF4	-0.14104533662618	-0.18814585990054	-0.10035976421851	-0.0786789341584508	-0.17487809486639	-0.044259226253447
KLF5	-0.016122465248385	-0.0401480676303038	-0.0497515167045566	0.0944787981099208	-0.0341541603896512	-0.105332429851966
KLK12	0.104477138499173	0.0135942791876891	0.0916077220663652	0.121426522986188	0.079883080734746	0.111418313390524
KPNA2	-0.319670260138608	-0.285392052101778	-0.290983771995687	-0.499720957007338	-0.442672711787018	-0.410129995710056
KPNA3	-0.0924628599880906	-0.0826118699752494	-0.0913794627259791	-0.129646416609499	-0.202327884802532	-0.161830049090249
KRT25	0.0286018054108723	-0.094642214563143	-0.0257760360512506	0.163917916227183	-0.0888070343356855	-0.107949354345728
KRT37	-0.0661514377646983	-0.219233258541122	0.0736026038410234	-0.168781846545743	-0.307029668925575	0.0713937344133966
KRT38	0.064463837090935	-0.0301912566046333	-0.0295268457891317	0.0491882694815304	-0.0321626321944005	-0.12606062094564
KRT74	-0.0440150118079124	-0.0171194402199785	0.0181552893585244	0.107635480577273	-0.0349520055978636	-0.00812773239649992
KRTAP1-1	0.0768653720542958	0.118268515002835	0.129972006182595	0.0883033805725625	0.115342846129642	0.155741503953147
KRTAP10-10	0.125802777222393	0.0816558257898557	0.0568587958734237	0.177107644841166	0.159291773456889	-0.0467355636301298
L3MBTL2	-0.186860586258683	0.0385387212361971	-0.137676000063886	-0.186652994607173	-0.100237349499403	-0.255530581355929
LARP1	-0.363472965024588	-0.319305430146075	-0.35365756613359	-0.518319323355989	-0.429400876032494	-0.466401162068641
LARP1B	-0.0848153563003303	-0.168194718206744	-0.223493757704421	0.0117086599473215	-0.259990067513162	-0.183415699408782
LATS1	-0.0741217243504131	-0.0419426021014967	0.0445309748185835	0.00928687852537621	-0.0665330647165985	0.0747192123798607
LATS2	-0.191465811304572	-0.284022000177679	-0.359252384107274	-0.200984420083489	-0.304479929332136	-0.454057049792966
LBX1	0.0787934446696335	0.0579261762889238	-0.0382068838254892	0.0927660069646512	0.0346619341343853	-0.0329566168106483
LDB1	-0.198173781967774	-0.155613957095214	-0.170309848327026	-0.220065875998341	-0.155885674786639	-0.209165355480103
LDB2	0.0432763577399157	0.0453463601366637	0.0516646897138197	0.1690943565771	0.108240607026419	0.125318674430069
LGALS9	-0.201555667714618	-0.0971778836167633	-0.226736720625474	-0.064924979066383	-0.102569540877141	-0.307370222824733
LHFPL5	0.04382935561266	-0.0218450795655671	-0.0251532038878867	0.130709107199061	0.0170691654317532	-0.0848952369759545
LIF	-0.209203111419619	-0.153992169743836	-0.0517054333269463	-0.320615714881566	-0.205986208204252	-0.0485895554199487
LIM2	-0.0224090069045344	-0.080223714741922	0.0310208611621972	-0.0338076181895419	-0.0513933327228765	0.0179058423837393
LIMK1	-0.12810422770252	-0.102588631675964	-0.0371281689851128	-0.188475987258247	-0.111949635342337	0.0421238417744123
LIMK2	-0.0934827695203321	-0.106184326883819	-0.140788259760834	-0.0258880033748464	-0.176229644982574	-0.236641006506745
LIN28A	-0.0532251249167802	-0.104217203625211	-0.0989741005957941	-0.0332822561492174	-0.128848604808365	-0.1891212057626
LIN28B	-0.205303510579557	-0.0994329424032585	-0.020834089964085	-0.247927773981951	-0.106363136989792	0.0438358487449802
LMBR1	-0.0408873624554297	-0.158976269840549	-0.103371473466509	-0.0780415390104365	-0.147281086347372	-0.196712206614718
LMBR1L	-0.12964687697143	0.0388720113690117	-0.0157161663446008	-0.120211925954368	-0.00700174128409671	-0.00689208411076001
LNX1	0.0332920628989029	-0.00847963404095803	-0.0409909686997247	0.0532474937880737	-0.0393798566387155	0.051389035363262
LNX2	0.0593702281075532	-0.0640560708113831	-0.0571026802127803	0.19985108325775	-0.1012695584911	-0.090247355096043
LONP1	-1.25384730004672	-1.18536242301113	-1.07779982755217	-1.30484112120422	-1.56040768140021	-1.52974269883666
LOR	-0.0544752478396849	-0.0647206841169296	-0.0120686345224428	-0.154159279975053	-0.0261541928756533	-0.0243735925726475
LRBA	-0.0443821038100335	-0.0315591503896711	-0.043277804561266	0.00978069726995339	-0.0403468945870143	-0.0178765514872389
LRFN1	-0.0681003407309043	-0.0324498487982938	-0.00570021451122481	-0.0751223960084928	0.0239410228589993	-0.00581487484607604
LSM14A	-0.0781667311726448	-0.0447393264351412	-0.177849596772266	-0.0498949664578892	0.00571737237008653	-0.149552403036134
LSM14B	-0.0611241690360887	-0.0774000710149472	-0.0153013670857592	-0.138962023758077	-0.181705183702955	-0.0705602523236557
LSM4	-0.986319498145913	-1.22058243837639	-1.01328732834814	-1.07041633831043	-1.32998443403549	-0.967734425007742
MACF1	-0.155833449240112	-0.0988767491179466	-0.0661033670883805	-0.160756327808632	-0.0905923809379867	-0.131424779840056
MAK	-0.10471619043007	-0.0900861745009131	0.0365339339739551	-0.161816853444846	-0.145982789202478	0.104905932187528
MANF	-0.496872323198683	-0.518128297110066	-0.439552095209501	-0.712861970659373	-0.8088669652048	-0.656060931707232
MAP4K4	0.0647601170272043	-0.0586004609942769	0.0886489742996094	0.203863168002488	0.0844633498055896	0.275078188637636
MAPK8IP3	-0.0348261392695528	-0.118582270810489	-0.0826528309042447	-0.0747734846140513	-0.25768341854702	-0.163336599478595
MARCKS	0.0460276015244067	0.0689968353664284	0.0181572124399487	0.0300896892927375	0.0913410313723107	-0.0920364989744446
MAT1A	-0.216712485173901	-0.155611672850227	-0.149667333229386	-0.18358462006738	-0.113975074329294	-0.134912784945077
MAT2A	-0.134808987987421	-0.135689070788278	-0.11279928752657	-0.121267885478899	-0.154582926175477	-0.202033432408341
MBD3L1	-0.111145658024456	-0.0834503859373755	-0.025187430468656	-0.0646187885941462	-0.138625244753806	-0.0731390319791919
MBD4	-0.0686225436069473	-0.0561589732421578	-0.0562493158522616	-0.0877397262915474	-0.0271892109504466	-0.091943764951912
MBP	-0.0246955242578011	0.0676040475159061	-0.00934508769628996	0.0319851543213138	0.0567450159562802	-0.015019326558539
MBTD1	-0.328843972848342	-0.235155611778376	-0.268429904767106	-0.356738884651575	-0.364337462612476	-0.379822640228339
MCPH1	-0.0779087899076476	0.0044157039997538	0.0475683029644336	-0.103530128732573	0.104352949352869	0.0113837451027675
MDM4	-0.202438597809131	-0.128804495522392	-0.138459281263014	-0.242811449384149	-0.136692672939489	-0.16227428210034
MECOM	-0.0501708564610589	-0.00542386038986128	0.00158975972894013	-0.108214798664327	-0.0727583885890101	0.041166526929474
MECP2	-0.0250661146696906	-0.0215259681581991	-0.0220648578030555	0.049689462843882	-0.00279375277473825	-0.0684497247111644
MED12	-0.533785622717364	-0.354424746054469	-0.516727185139349	-0.753131372899848	-0.759982516749579	-0.847875749620197
MED12L	-0.107800981281029	0.000431697654763505	-0.0847640474926058	-0.180629993066803	-0.0475759817238768	-0.0853251052778669
MED13	-0.26803569467342	-0.218926626027905	-0.255694902342703	-0.396417982265405	-0.453847269520194	-0.41348120895082
MED13L	-0.278982526623186	-0.266747731609208	-0.242616506110804	-0.360581493890532	-0.309459500274616	-0.276074825151604
MED18	-1.10724346949867	-0.842661133420897	-1.03811854962752	-1.21135389179546	-0.921691077189266	-1.15778081071816
MED20	-1.07978359022735	-0.992376447777988	-0.913755000733408	-1.3196318861676	-1.12204928327296	-1.1071025129392
MED23	-0.626397046705219	-0.49729272404542	-0.571738416871599	-0.917235633268681	-0.833267316848262	-0.896059037272861
MED26	-0.712357485478401	-0.767947900354555	-0.941542632473796	-0.836847748970744	-0.886255924903596	-1.10888494748274
MED31	-0.888076356522918	-0.808660476265258	-0.921782930139358	-0.79438159357734	-1.08887707477694	-1.21380794542245
MED8	-1.18079294313674	-0.857305519965104	-1.00962555413619	-1.21195699886532	-1.04582181711745	-1.25270135469841
MEP1B	-0.0922066920664278	0.0637217632599369	0.105675902853399	-0.110123652469289	0.161074517140098	0.149949152178868
MMD	-0.276886461411741	-0.347395571491497	-0.25444275408067	-0.610057141779118	-0.436141408240449	-0.410458538076671
MMD2	-0.0245328410024442	-0.0921571599625592	-0.105410566836905	-0.0443859100662825	-0.130734371749354	-0.229068607426985
MOGAT2	-0.211146652497511	-0.267645355038706	-0.266699229597373	-0.307048367827862	-0.325073893373583	-0.328823084221556
MORF4L1	-0.395544629078955	-0.298231173010214	-0.335414440082687	-0.544801015126252	-0.408721720498547	-0.572917334459648
MORF4L2	-0.0494877198757962	-0.123888461419833	-0.0511714440536108	-0.0700574090859923	-0.207753517069885	-0.146854706352528
MPC1	-0.12608894165135	-0.0840385739205931	0.020953557432161	-0.222725352906444	-0.0869468953090398	-0.0845173474406916
MPC1L	0.0754045489971278	0.102917569983402	0.0758444095696157	0.111637008970446	0.173848996704276	0.153750816080763
MRGPRX2	-0.17130653140349	-0.0396265169803728	-0.128338620925009	-0.120057869603329	0.0418047456732056	-0.252789031918628
MRPL27	-0.370338815650013	-0.458925259519059	-0.3094853290379	-0.400681498022966	-0.744489525540022	-0.393946154418789
MRPL38	-0.598003780281249	-0.750029538402031	-0.780355893592461	-0.908392742046915	-1.03610325626836	-1.01344837872628
MRPL41	-0.769743551368528	-0.766170791951411	-0.940638220637857	-1.12655323114099	-0.986285164991996	-1.32335897247787
MRPL55	-0.450865384419694	-0.425560646654709	-0.466934109320279	-0.703391504587602	-0.58304838089714	-0.623979727648628
MT2A	0.0637904600245672	-0.0870529093760483	0.0301962048622956	0.0157587909115415	0.0419962324492287	-0.0399703168376763
MTA1	-0.0607817611434589	-0.0588651527085494	-0.0744975976891904	-0.127274021496236	-0.105285466323817	-0.307582753083055
MTA3	-0.0662702778692094	-0.200594721717926	-0.052321179483066	-0.120038517922764	-0.244809299135616	-0.108505498310345
MTG2	-0.676953365145167	-0.792947268175571	-0.833231977377393	-1.17496183735013	-1.38229008543482	-1.22081940025791
MTHFD1	-0.291805102033224	-0.220372494080617	-0.237554836537544	-0.406449259393834	-0.304622779706336	-0.476795808234679
