gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
RNF40	-2.28202002732145	-1.66007579876323	-3.0028387695952	-5.72592455220033	-5.81848534201886	-6.71795298528741
RNF44	-1.08028433062216	-1.32526348544672	-0.977574915449003	-5.42097585074444	-5.96527392039137	-5.44055381507074
RP1	-0.735519383438593	-0.964963544886305	-1.64274389582449	-4.6522735129059	-5.06416842427268	-5.19987151115539
RPA1	-2.87928509550669	-3.1410568794784	-3.91998120238526	-6.35504026390424	-6.11263114797968	-6.53727662573298
RPA3	-2.98253657132335	-2.21014230346381	-3.20525747885432	-5.15694681568277	-5.43406233497155	-5.30130925688486
RPL10A	-3.91766317971726	-4.13570395125215	-4.50778077617518	-5.92251767492404	-6.20733084279204	-6.43323450506914
RPL11	-5.69907466589196	-5.00879110041208	-6.11493230930712	-6.74631269244834	-6.64821377542482	-7.16398129125326
RPL13	-5.17399413099046	-4.80699974180934	-5.88765116865199	-7.11211736879203	-6.8239880463906	-7.13155600178584
RPL14	-5.11744034975127	-2.73974488969426	-4.72404164743085	-5.97613421291683	-5.39901312263606	-6.3875550801853
RPL15	-4.43762746934087	-4.17076983346172	-4.66753704650964	-5.87831069186399	-6.01359807696502	-6.67943827878762
RPL17	-4.09029963053933	-4.28089281079087	-4.38756123816595	-6.49391482806135	-6.45732775031215	-6.49920180159875
RPL18A	-5.75765945972282	-5.01500649292172	-3.9745552262961	-6.39041372770015	-6.13259528156346	-6.17063491006039
RPL19	-2.9916045586998	-3.096601836214	-3.97261297937214	-5.57730703628074	-5.66247313983532	-5.53134676048885
RPL21	-3.83282458008594	-3.0404792357408	-3.55277297808147	-6.40813483011878	-5.68068271848019	-6.51752663068151
RPL27A	-3.86295541764522	-2.8751079760131	-1.25311027656987	-5.85269170686903	-5.63172974209553	-4.5762670711519
RPL3	-4.8754072377602	-5.01955055435364	-5.04186603843364	-6.9415290998198	-6.75276471445604	-7.05654383871755
RPL31	-3.85070660060384	-5.06800965565102	-5.64849408261528	-6.09354372904164	-6.27072851214777	-6.46260379157457
RPL36	-4.78742085340878	-4.10741041895462	-4.34145481714262	-6.75796241419585	-5.90421983973741	-6.71363078203327
RPL37A	-3.77554182782458	-4.16405250660839	-4.86966813829596	-6.05603781814415	-6.35609448462824	-6.59932441043722
RPL3L	-1.27321113533604	-1.33909867451494	-1.32843054748519	-4.57019705204953	-5.5014168349445	-5.9816875003492
RPL5	-4.94935926978504	-4.69545159868946	-4.41523576211496	-6.03238111821512	-6.22599839565942	-6.40020452875177
RPL6	-3.15147460011598	-3.1033385731628	-4.10825043697537	-5.49971589565149	-6.34210279230625	-6.75908801475154
RPL8	-5.63613282949101	-4.60911099920181	-5.69468518249618	-6.8766209165711	-6.48382914929318	-7.23297069506378
RPP14	-3.75835176169763	-3.34554209091348	-3.13627216190212	-6.12330325100348	-5.68049486784723	-6.68127100829392
RPP21	-5.39445280961344	-4.76439065138646	-5.04789513780596	-6.81787334733227	-6.37592895653947	-6.48642112602487
RPRD1A	-1.15658393908076	-0.70841861701868	-0.0984199348907163	-5.25016892788175	-5.34998743836752	-4.33407785757201
RPRD1B	-3.24999101145815	-2.73746351928101	-3.52063143737548	-5.8947096613504	-6.42916295154739	-6.77044742326402
RPS11	-5.06529159810651	-5.13192595571806	-5.04371748767719	-5.92570491637851	-5.51318931062545	-5.98408365076608
RPS15	-4.65702964694646	-3.84039008928637	-4.11827005434971	-6.70085766612572	-6.55951274726382	-6.61306954469298
RPS19	-4.59883836313947	-4.6582887629419	-5.59824012345025	-6.39496374239567	-6.28037351136725	-6.6960688946191
RPS23	-6.11726664697782	-5.10813961580226	-6.75587163871973	-6.79967872697578	-6.46608207534813	-7.01125736409434
RPS28	-3.75925802102241	-3.66625128347599	-3.95184252386697	-5.86819817575237	-6.6746698177936	-7.00537858844525
RPS3	-5.33579678302151	-5.26856005313755	-3.93151757907976	-6.33978384255132	-6.1987435980651	-6.1555024620815
RPS5	-4.51604733972707	-4.07814033016474	-3.96880059288428	-5.91816621906176	-6.28148721488003	-6.76733872894574
RPS7	-3.10761850962124	-3.99804407214653	-3.28721578883152	-4.74713103036373	-5.7617423942675	-4.69363944348416
RPS8	-4.54171791264563	-4.67781102941694	-4.83000622779632	-6.08640535760736	-5.67058086350169	-6.24665885006866
RRAGC	-0.975770546243993	-1.46654772966432	-0.965665419377044	-4.788525225284	-6.78447785611453	-5.60432727237566
RRAGD	-0.610160379947578	-0.412770928200616	-0.882937543679283	-4.81132904474895	-5.36000310535714	-5.91748032084605
RRM1	-5.92766886992762	-4.91325422379977	-5.60720085666295	-6.6971398604904	-6.44859362892439	-6.81620543852407
RRM2	-3.20746470093189	-3.57137783445002	-2.49772258018784	-6.75784344285599	-7.32104154960247	-6.79959786252472
RRM2B	-1.31716941313741	-0.756662246171578	-0.45836194725842	-5.48106770579881	-5.74205769175133	-5.25752248108965
RSBN1	-0.717882106164266	-0.2964162573382	-1.30835538359885	-5.1531746376885	-5.14427417294103	-4.75996099428192
RSBN1L	-1.89967359176275	-0.760985598878318	-1.19714239679933	-5.7220596218588	-5.51287724708189	-5.35889631766745
RSC1A1	-0.625505576954043	-1.3541139269323	-0.809190543717093	-4.44133582086531	-5.96817566791992	-4.70798947186369
RSPH1	-0.0326480879292634	-0.110918178789485	-0.600085247375136	-3.65502800273324	-5.07874264640638	-5.36009628328045
RTP1	-1.09537784442215	-1.01129150277422	-0.988089226924679	-4.11496295270986	-5.42949339136872	-4.76662822592891
RUNX1	3.29753491109852	3.14059816631595	3.00666640648353	1.63099170912154	0.626723312852064	1.37673809086554
RXFP3	-1.35004207427124	-1.20111847692858	-1.11872561220166	-5.1570255326653	-5.49584738649815	-5.24984196350652
RYBP	0.220125063731141	0.60740272598753	1.27048536514565	-3.94092886012197	-4.47016476598244	-2.47168511912876
S100A6	-0.804870396799464	-1.13567546863247	-0.64429632500832	-4.96748158925052	-5.5625590437347	-5.58924380846817
S1PR4	-1.10995883796635	-1.16484827252912	-1.03028503945352	-4.58164849905342	-4.76664019664447	-5.7584755474867
SAFB2	0.294330481888391	-1.29164067790833	-1.70641144409842	-3.16031206169433	-5.41637597425161	-4.85644481360357
safe_control	-0.0862693045894756	-0.249416378942629	-0.509492933632949	-4.25483414378039	-4.64996329278237	-4.37401417771175
SAMD4A	-0.526450208562631	-2.01552901765174	-1.85292879646551	-5.1430265229437	-5.84136575974266	-5.88123628886894
SAMD4B	-2.10891323761099	-1.98124509170317	-2.11299864019949	-5.5620001346387	-5.87882892618848	-5.72035715054088
SAMD9	-0.690018718223412	-1.05930706630934	-2.02493673602016	-5.28565948145498	-5.36468937832099	-6.35976706992089
SAP30	-0.632244123573552	-1.04891690017066	0.173835155477197	-4.73530853108659	-6.2509247973682	-4.36360143928636
SAP30L	-0.766646311544132	-0.666517170746407	0.217783406798682	-4.61497258050014	-5.43743646453818	-4.68321731132907
SAR1A	-0.897834408137025	-1.45519390713137	-1.41343018435075	-4.77051068546872	-6.18215869403267	-6.29562801229901
SAR1B	-0.467398457310445	-0.753571796498417	-1.72646496886471	-4.42624919142221	-5.15371202731225	-5.47575479018104
SATB1	-0.855774247422372	-0.394011536401767	-0.0312736494136835	-4.77742794794489	-5.93584833603101	-5.07236948806204
SATB2	0.233453841968397	-0.326858003412679	-0.449736286263884	-3.5495872433843	-5.01837453412679	-4.06856101335563
SBF1	-0.575826368391866	-0.0511644606464255	-1.12977722012357	-3.90318976636794	-3.87968639031463	-4.77953108026223
