gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
DMD	-0.0541730026462178	-0.0628215634514935	-0.0680737537174777	-0.0966073515893999	-0.0794908714398046	-0.0623354677756375
DMP1	-0.178197455483228	-0.120523241657045	-0.197807646940811	-0.150868006570204	-0.205537244601289	-0.21083396270298
DMXL1	-0.168244685322866	-0.190958024077731	-0.167036452076154	-0.170876708205839	-0.17529861474003	-0.211605912276813
DMXL2	-0.121594313053715	-0.205584396715653	-0.0992801628360227	-0.132656350789948	-0.190928633904833	-0.122938761430569
DNAJC15	-0.0773080427195378	-0.0883176750259124	-0.113677063014811	-0.0794328673009627	-0.173617709462697	-0.109180156835943
DNAJC19	-0.0453581230405831	-0.0443591101656222	-0.121392557301803	-0.0758999985209057	-0.0441745882299587	-0.113361143667482
DPCR1	-0.0808623530407227	-0.0833888268491726	-0.0797947260105316	-0.138836272546531	-0.118636506691622	-0.0974729226094464
DRD3	-0.126903194708794	-0.0808793103117491	-0.105856894462706	-0.115858049890484	-0.0983519923039019	-0.123653610541832
DST	-0.125415708123991	-0.121069653993484	-0.161809626420851	-0.0975184831944268	-0.121809178905809	-0.161079895053874
DUOX1	-0.11302023806048	-0.132482512200747	-0.171282518259049	-0.135455564624021	-0.121820882804763	-0.156103107553093
DUOX2	-0.0877889013263822	-0.0824446803863863	-0.111636565822111	-0.0523190760322284	-0.112400970860681	-0.112773689035788
DUSP10	-0.141375242040293	-0.108612074515467	-0.102984647734228	-0.0979552045315755	-0.142169326802979	-0.105795779703731
DYNC1LI1	-0.069100700253596	-0.11996444197001	-0.0335156160139473	-0.0484660327554138	-0.0817349932393277	-0.0624004885256595
DYNC1LI2	-0.101887098862483	-0.0871915732353432	-0.0730990808115004	-0.0746737764022931	-0.0433864280065059	-0.0450665030102358
DYNLRB1	-0.687998956914957	-0.715393823035678	-0.726192333007871	-0.898560002871817	-0.905657754472713	-0.769980142243309
DYNLRB2	-0.0903202434215109	-0.127843125114489	-0.0450311360267611	-0.0631302919367769	-0.126081352591959	-0.0492955538857706
DYNLT1	-0.0879795543336845	-0.0858955312901632	-0.0821983454918266	-0.082592928584258	-0.0660003894134057	-0.0548574170141013
DYNLT3	-0.0473891272188873	-0.114436400340344	-0.0424873845693171	-0.0274025018368531	-0.129012553713482	-0.0638226371356096
DZIP1L	-0.141277276963686	-0.136129196251694	-0.147504341835063	-0.137266586555423	-0.176351401705945	-0.126223121269627
DZIP3	-0.0815210777447099	-0.0873548439996621	-0.139115025338255	-0.0878759426991178	-0.0873995241160388	-0.097972392703383
